Result file;00-01.res
Reference image;img_0001.png
Strain gage;1
Small strain
Position X [pixel];Position Y [pixel]; Orientation; Length [pixel]; Width [pixel]
"img_0086.png";85;5.271e-02;-1.405e-02;1.274e-03
"img_0087.png";86;5.298e-02;-1.414e-02;1.249e-03
"img_0088.png";87;5.313e-02;-1.418e-02;1.246e-03
"img_0089.png";88;5.334e-02;-1.431e-02;1.283e-03
"img_0090.png";89;5.348e-02;-1.435e-02;1.244e-03
"img_0091.png";90;5.361e-02;-1.440e-02;1.276e-03
"img_0092.png";91;5.374e-02;-1.432e-02;1.232e-03
"img_0093.png";92;5.383e-02;-1.439e-02;1.215e-03
"img_0094.png";93;5.381e-02;-1.447e-02;1.213e-03
"img_0095.png";94;5.395e-02;-1.452e-02;1.282e-03
"img_0096.png";95;5.400e-02;-1.468e-02;1.329e-03
"img_0097.png";96;5.416e-02;-1.466e-02;1.299e-03
"img_0098.png";97;5.420e-02;-1.479e-02;1.302e-03
"img_0099.png";98;5.430e-02;-1.487e-02;1.336e-03
"img_0100.png";99;5.444e-02;-1.493e-02;1.340e-03
"img_0101.png";100;5.462e-02;-1.496e-02;1.377e-03
"img_0102.png";101;5.469e-02;-1.503e-02;1.334e-03
"img_0103.png";102;5.486e-02;-1.513e-02;1.299e-03
"img_0104.png";103;5.500e-02;-1.515e-02;1.330e-03
"img_0105.png";104;5.510e-02;-1.514e-02;1.307e-03
"img_0106.png";105;5.521e-02;-1.525e-02;1.290e-03
"img_0107.png";106;5.522e-02;-1.523e-02;1.332e-03
"img_0108.png";107;5.539e-02;-1.529e-02;1.272e-03
"img_0109.png";108;5.551e-02;-1.530e-02;1.278e-03
"img_0110.png";109;5.552e-02;-1.533e-02;1.274e-03
"img_0111.png";110;5.566e-02;-1.539e-02;1.170e-03
"img_0112.png";111;5.561e-02;-1.540e-02;1.249e-03
"img_0113.png";112;5.568e-02;-1.542e-02;1.217e-03
"img_0114.png";113;5.569e-02;-1.533e-02;1.162e-03
"img_0115.png";114;5.581e-02;-1.529e-02;1.138e-03
"img_0116.png";115;5.584e-02;-1.520e-02;1.173e-03
"img_0117.png";116;5.586e-02;-1.529e-02;1.173e-03
"img_0118.png";117;5.587e-02;-1.527e-02;1.165e-03
"img_0119.png";118;5.586e-02;-1.528e-02;1.163e-03
"img_0120.png";119;5.594e-02;-1.525e-02;1.096e-03
"img_0121.png";120;5.597e-02;-1.523e-02;1.125e-03
"img_0122.png";121;5.603e-02;-1.517e-02;1.038e-03
"img_0123.png";122;5.599e-02;-1.510e-02;1.054e-03
"img_0124.png";123;5.595e-02;-1.504e-02;1.085e-03
"img_0125.png";124;5.603e-02;-1.497e-02;1.066e-03
"img_0126.png";125;5.614e-02;-1.493e-02;1.070e-03
"img_0127.png";126;5.612e-02;-1.499e-02;1.063e-03
"img_0128.png";127;5.605e-02;-1.513e-02;1.040e-03
"img_0129.png";128;5.616e-02;-1.507e-02;1.009e-03
"img_0130.png";129;5.607e-02;-1.505e-02;1.003e-03
"img_0131.png";130;5.614e-02;-1.509e-02;1.045e-03
"img_0132.png";131;5.614e-02;-1.506e-02;9.903e-04
"img_0133.png";132;5.623e-02;-1.507e-02;1.028e-03
"img_0134.png";133;5.629e-02;-1.499e-02;1.067e-03
"img_0135.png";134;5.628e-02;-1.498e-02;9.980e-04
"img_0136.png";135;5.634e-02;-1.499e-02;1.016e-03
"img_0137.png";136;5.628e-02;-1.500e-02;1.029e-03
"img_0138.png";137;5.636e-02;-1.495e-02;1.014e-03
"img_0139.png";138;5.643e-02;-1.503e-02;9.943e-04
"img_0140.png";139;5.645e-02;-1.501e-02;9.928e-04
"img_0141.png";140;5.648e-02;-1.502e-02;1.019e-03
"img_0142.png";141;5.655e-02;-1.500e-02;9.902e-04
"img_0143.png";142;5.655e-02;-1.501e-02;1.030e-03
"img_0144.png";143;5.657e-02;-1.501e-02;1.033e-03
"img_0145.png";144;5.663e-02;-1.499e-02;9.826e-04
"img_0146.png";145;5.655e-02;-1.502e-02;9.884e-04
"img_0147.png";146;5.669e-02;-1.509e-02;9.344e-04
"img_0148.png";147;5.669e-02;-1.506e-02;9.676e-04
"img_0149.png";148;5.672e-02;-1.506e-02;9.975e-04
"img_0150.png";149;5.675e-02;-1.513e-02;9.447e-04
"img_0151.png";150;5.687e-02;-1.509e-02;9.159e-04
"img_0152.png";151;5.681e-02;-1.512e-02;9.212e-04
"img_0153.png";152;5.683e-02;-1.516e-02;9.192e-04
"img_0154.png";153;5.684e-02;-1.514e-02;9.045e-04
"img_0155.png";154;5.685e-02;-1.527e-02;9.583e-04
"img_0156.png";155;5.692e-02;-1.516e-02;9.335e-04
"img_0157.png";156;5.699e-02;-1.513e-02;9.407e-04
"img_0158.png";157;5.702e-02;-1.512e-02;9.656e-04
"img_0159.png";158;5.695e-02;-1.512e-02;9.164e-04
"img_0160.png";159;5.703e-02;-1.512e-02;9.192e-04
"img_0161.png";160;5.699e-02;-1.510e-02;9.190e-04
"img_0162.png";161;5.697e-02;-1.516e-02;9.121e-04
"img_0163.png";162;5.702e-02;-1.522e-02;9.229e-04
"img_0164.png";163;5.698e-02;-1.515e-02;9.073e-04
"img_0165.png";164;5.706e-02;-1.520e-02;9.655e-04
"img_0166.png";165;5.711e-02;-1.517e-02;9.445e-04
"img_0167.png";166;5.710e-02;-1.516e-02;9.465e-04
"img_0168.png";167;5.719e-02;-1.524e-02;9.499e-04
"img_0169.png";168;5.707e-02;-1.524e-02;8.997e-04
"img_0170.png";169;5.707e-02;-1.522e-02;8.694e-04
"img_0171.png";170;5.718e-02;-1.523e-02;8.511e-04
"img_0172.png";171;5.718e-02;-1.544e-02;9.156e-04
"img_0173.png";172;5.721e-02;-1.552e-02;9.056e-04
"img_0174.png";173;5.725e-02;-1.551e-02;8.799e-04
"img_0175.png";174;5.729e-02;-1.563e-02;9.034e-04
"img_0176.png";175;5.720e-02;-1.557e-02;8.704e-04
"img_0177.png";176;5.730e-02;-1.544e-02;8.851e-04
"img_0178.png";177;5.735e-02;-1.544e-02;8.568e-04
"img_0179.png";178;5.738e-02;-1.558e-02;9.125e-04
"img_0180.png";179;5.734e-02;-1.552e-02;9.054e-04
"img_0181.png";180;5.729e-02;-1.552e-02;8.553e-04
"img_0182.png";181;5.739e-02;-1.569e-02;8.971e-04
"img_0183.png";182;5.749e-02;-1.569e-02;8.866e-04
"img_0184.png";183;5.739e-02;-1.573e-02;8.665e-04
"img_0185.png";184;5.743e-02;-1.582e-02;8.823e-04
"img_0186.png";185;5.743e-02;-1.586e-02;9.223e-04
"img_0187.png";186;5.761e-02;-1.580e-02;9.411e-04
"img_0188.png";187;5.756e-02;-1.579e-02;8.688e-04
"img_0189.png";188;5.759e-02;-1.574e-02;8.717e-04
"img_0190.png";189;5.758e-02;-1.582e-02;9.502e-04
"img_0191.png";190;5.761e-02;-1.572e-02;8.739e-04
"img_0192.png";191;5.754e-02;-1.600e-02;8.804e-04
"img_0193.png";192;5.757e-02;-1.585e-02;8.272e-04
"img_0194.png";193;5.758e-02;-1.582e-02;8.698e-04
"img_0195.png";194;5.757e-02;-1.574e-02;8.842e-04
"img_0196.png";195;5.769e-02;-1.575e-02;7.997e-04
"img_0197.png";196;5.762e-02;-1.580e-02;7.862e-04
"img_0198.png";197;5.771e-02;-1.578e-02;8.005e-04
"img_0199.png";198;5.774e-02;-1.566e-02;8.177e-04
"img_0200.png";199;5.777e-02;-1.573e-02;7.486e-04
"img_0201.png";200;5.781e-02;-1.569e-02;7.735e-04
"img_0202.png";201;5.787e-02;-1.564e-02;8.045e-04
"img_0203.png";202;5.799e-02;-1.555e-02;7.782e-04
"img_0204.png";203;5.810e-02;-1.555e-02;8.034e-04
"img_0205.png";204;5.832e-02;-1.552e-02;7.558e-04
"img_0206.png";205;5.847e-02;-1.558e-02;7.817e-04
"img_0207.png";206;5.858e-02;-1.572e-02;7.112e-04
"img_0208.png";207;5.889e-02;-1.582e-02;7.292e-04
"img_0209.png";208;5.919e-02;-1.592e-02;7.789e-04
"img_0210.png";209;5.934e-02;-1.603e-02;7.924e-04
"img_0211.png";210;5.974e-02;-1.614e-02;8.030e-04
"img_0212.png";211;6.006e-02;-1.624e-02;8.230e-04
"img_0213.png";212;6.040e-02;-1.632e-02;9.251e-04
"img_0214.png";213;6.077e-02;-1.646e-02;7.952e-04
"img_0215.png";214;6.109e-02;-1.657e-02;8.918e-04
"img_0216.png";215;6.143e-02;-1.674e-02;8.340e-04
"img_0217.png";216;6.175e-02;-1.674e-02;8.512e-04
"img_0218.png";217;6.203e-02;-1.685e-02;8.273e-04
"img_0219.png";218;6.233e-02;-1.710e-02;8.407e-04
"img_0220.png";219;6.267e-02;-1.712e-02;7.914e-04
"img_0221.png";220;6.313e-02;-1.721e-02;7.612e-04
"img_0222.png";221;6.325e-02;-1.736e-02;7.602e-04
"img_0223.png";222;6.351e-02;-1.753e-02;6.534e-04
"img_0224.png";223;6.387e-02;-1.772e-02;7.564e-04
"img_0225.png";224;6.418e-02;-1.795e-02;6.591e-04
"img_0226.png";225;6.447e-02;-1.809e-02;7.311e-04
"img_0227.png";226;6.477e-02;-1.823e-02;7.636e-04
"img_0228.png";227;6.512e-02;-1.839e-02;8.164e-04
"img_0229.png";228;6.537e-02;-1.858e-02;8.563e-04
"img_0230.png";229;6.579e-02;-1.875e-02;8.293e-04
"img_0231.png";230;6.601e-02;-1.897e-02;8.260e-04
"img_0232.png";231;6.622e-02;-1.916e-02;8.255e-04
"img_0233.png";232;6.675e-02;-1.911e-02;8.116e-04
"img_0234.png";233;6.696e-02;-1.925e-02;8.235e-04
"img_0235.png";234;6.734e-02;-1.943e-02;8.595e-04
"img_0236.png";235;6.773e-02;-1.958e-02;7.744e-04
"img_0237.png";236;6.805e-02;-1.962e-02;8.000e-04
"img_0238.png";237;6.835e-02;-1.976e-02;7.788e-04
"img_0239.png";238;6.874e-02;-1.993e-02;7.147e-04
"img_0240.png";239;6.904e-02;-2.000e-02;7.137e-04
"img_0241.png";240;6.934e-02;-2.018e-02;6.734e-04
"img_0242.png";241;6.960e-02;-2.040e-02;6.506e-04
"img_0243.png";242;6.987e-02;-2.059e-02;5.742e-04
"img_0244.png";243;7.022e-02;-2.060e-02;5.613e-04
"img_0245.png";244;7.054e-02;-2.087e-02;5.981e-04
"img_0246.png";245;7.081e-02;-2.110e-02;5.761e-04
"img_0247.png";246;7.110e-02;-2.113e-02;5.249e-04
"img_0248.png";247;7.144e-02;-2.141e-02;5.622e-04
"img_0249.png";248;7.169e-02;-2.142e-02;5.307e-04
"img_0250.png";249;7.206e-02;-2.162e-02;5.734e-04
"img_0251.png";250;7.243e-02;-2.166e-02;5.779e-04
"img_0252.png";251;7.277e-02;-2.179e-02;5.401e-04
"img_0253.png";252;7.293e-02;-2.189e-02;4.937e-04
"img_0254.png";253;7.319e-02;-2.200e-02;4.520e-04
"img_0255.png";254;7.352e-02;-2.210e-02;4.241e-04
"img_0256.png";255;7.391e-02;-2.218e-02;3.411e-04
"img_0257.png";256;7.416e-02;-2.221e-02;3.654e-04
"img_0258.png";257;7.449e-02;-2.233e-02;3.379e-04
"img_0259.png";258;7.496e-02;-2.228e-02;3.568e-04
"img_0260.png";259;7.513e-02;-2.246e-02;3.402e-04
"img_0261.png";260;7.555e-02;-2.258e-02;3.065e-04
"img_0262.png";261;7.591e-02;-2.269e-02;3.304e-04
"img_0263.png";262;7.615e-02;-2.279e-02;3.558e-04
"img_0264.png";263;7.647e-02;-2.294e-02;4.484e-04
"img_0265.png";264;7.691e-02;-2.315e-02;4.060e-04
"img_0266.png";265;7.723e-02;-2.318e-02;5.294e-04
"img_0267.png";266;7.742e-02;-2.331e-02;5.679e-04
"img_0268.png";267;7.772e-02;-2.354e-02;5.349e-04
"img_0269.png";268;7.807e-02;-2.374e-02;5.366e-04
"img_0270.png";269;7.835e-02;-2.387e-02;5.199e-04
"img_0271.png";270;7.860e-02;-2.396e-02;5.133e-04
"img_0272.png";271;7.898e-02;-2.404e-02;5.163e-04
"img_0273.png";272;7.925e-02;-2.409e-02;5.085e-04
"img_0274.png";273;7.956e-02;-2.427e-02;4.711e-04
"img_0275.png";274;7.991e-02;-2.428e-02;3.648e-04
"img_0276.png";275;8.022e-02;-2.441e-02;3.947e-04
"img_0277.png";276;8.066e-02;-2.455e-02;3.782e-04
"img_0278.png";277;8.096e-02;-2.465e-02;4.103e-04
"img_0279.png";278;8.137e-02;-2.484e-02;4.167e-04
"img_0280.png";279;8.167e-02;-2.507e-02;4.128e-04
"img_0281.png";280;8.208e-02;-2.522e-02;4.939e-04
"img_0282.png";281;8.235e-02;-2.518e-02;4.321e-04
"img_0283.png";282;8.268e-02;-2.561e-02;4.887e-04
"img_0284.png";283;8.296e-02;-2.567e-02;5.339e-04
"img_0285.png";284;8.331e-02;-2.569e-02;4.859e-04
"img_0286.png";285;8.356e-02;-2.574e-02;5.578e-04
"img_0287.png";286;8.385e-02;-2.601e-02;4.812e-04
"img_0288.png";287;8.421e-02;-2.610e-02;5.238e-04
"img_0289.png";288;8.446e-02;-2.616e-02;4.690e-04
"img_0290.png";289;8.477e-02;-2.634e-02;4.583e-04
"img_0291.png";290;8.502e-02;-2.642e-02;4.270e-04
"img_0292.png";291;8.534e-02;-2.653e-02;3.954e-04
"img_0293.png";292;8.564e-02;-2.659e-02;3.663e-04
"img_0294.png";293;8.593e-02;-2.679e-02;2.801e-04
"img_0295.png";294;8.626e-02;-2.687e-02;2.607e-04
"img_0296.png";295;8.662e-02;-2.705e-02;2.834e-04
"img_0297.png";296;8.701e-02;-2.709e-02;2.466e-04
"img_0298.png";297;8.737e-02;-2.729e-02;2.667e-04
"img_0299.png";298;8.769e-02;-2.742e-02;3.184e-04
"img_0300.png";299;8.791e-02;-2.747e-02;2.708e-04
"img_0301.png";300;8.832e-02;-2.771e-02;2.544e-04
"img_0302.png";301;8.849e-02;-2.789e-02;2.890e-04
"img_0303.png";302;8.884e-02;-2.805e-02;3.287e-04
"img_0304.png";303;8.917e-02;-2.818e-02;3.309e-04
"img_0305.png";304;8.946e-02;-2.820e-02;3.201e-04
"img_0306.png";305;8.971e-02;-2.830e-02;2.608e-04
"img_0307.png";306;9.007e-02;-2.857e-02;3.225e-04
"img_0308.png";307;9.031e-02;-2.856e-02;2.892e-04
"img_0309.png";308;9.079e-02;-2.865e-02;2.294e-04
"img_0310.png";309;9.108e-02;-2.884e-02;2.656e-04
"img_0311.png";310;9.133e-02;-2.893e-02;3.233e-04
"img_0312.png";311;9.167e-02;-2.905e-02;2.718e-04
"img_0313.png";312;9.195e-02;-2.913e-02;2.555e-04
"img_0314.png";313;9.222e-02;-2.921e-02;2.019e-04
"img_0315.png";314;9.260e-02;-2.934e-02;2.138e-04
"img_0316.png";315;9.296e-02;-2.950e-02;2.375e-04
"img_0317.png";316;9.332e-02;-2.960e-02;2.307e-04
"img_0318.png";317;9.365e-02;-2.986e-02;2.157e-04
"img_0319.png";318;9.392e-02;-2.999e-02;1.663e-04
"img_0320.png";319;9.419e-02;-3.012e-02;2.054e-04
"img_0321.png";320;9.456e-02;-3.026e-02;2.234e-04
"img_0322.png";321;9.495e-02;-3.041e-02;2.404e-04
"img_0323.png";322;9.519e-02;-3.068e-02;2.468e-04
"img_0324.png";323;9.554e-02;-3.070e-02;2.414e-04
"img_0325.png";324;9.587e-02;-3.093e-02;2.091e-04
"img_0326.png";325;9.621e-02;-3.096e-02;2.194e-04
"img_0327.png";326;9.666e-02;-3.106e-02;2.786e-04
"img_0328.png";327;9.693e-02;-3.119e-02;2.838e-04
"img_0329.png";328;9.735e-02;-3.129e-02;2.849e-04
"img_0330.png";329;9.760e-02;-3.150e-02;2.556e-04
"img_0331.png";330;9.793e-02;-3.164e-02;2.401e-04
"img_0332.png";331;9.828e-02;-3.177e-02;2.281e-04
"img_0333.png";332;9.856e-02;-3.191e-02;2.292e-04
"img_0334.png";333;9.885e-02;-3.209e-02;2.406e-04
"img_0335.png";334;9.909e-02;-3.229e-02;2.998e-04
"img_0336.png";335;9.943e-02;-3.242e-02;2.417e-04
"img_0337.png";336;9.982e-02;-3.261e-02;2.444e-04
"img_0338.png";337;1.002e-01;-3.272e-02;2.001e-04
"img_0339.png";338;1.005e-01;-3.291e-02;1.453e-04
"img_0340.png";339;1.009e-01;-3.313e-02;1.147e-04
"img_0341.png";340;1.011e-01;-3.331e-02;6.538e-05
"img_0342.png";341;1.015e-01;-3.344e-02;1.147e-04
"img_0343.png";342;1.019e-01;-3.360e-02;9.286e-05
"img_0344.png";343;1.022e-01;-3.374e-02;1.335e-04
"img_0345.png";344;1.025e-01;-3.379e-02;1.584e-04
"img_0346.png";345;1.028e-01;-3.386e-02;1.751e-04
"img_0347.png";346;1.031e-01;-3.397e-02;2.026e-04
"img_0348.png";347;1.034e-01;-3.418e-02;2.349e-04
"img_0349.png";348;1.037e-01;-3.429e-02;2.717e-04
"img_0350.png";349;1.040e-01;-3.450e-02;1.752e-04
"img_0351.png";350;1.043e-01;-3.454e-02;2.358e-04
"img_0352.png";351;1.046e-01;-3.472e-02;3.031e-04
"img_0353.png";352;1.050e-01;-3.490e-02;2.949e-04
"img_0354.png";353;1.053e-01;-3.507e-02;2.385e-04
"img_0355.png";354;1.056e-01;-3.523e-02;2.132e-04
"img_0356.png";355;1.059e-01;-3.532e-02;2.198e-04
"img_0357.png";356;1.062e-01;-3.546e-02;1.736e-04
"img_0358.png";357;1.066e-01;-3.570e-02;9.934e-05
"img_0359.png";358;1.070e-01;-3.577e-02;1.029e-04
"img_0360.png";359;1.074e-01;-3.589e-02;1.144e-04
"img_0361.png";360;1.077e-01;-3.607e-02;9.413e-05
"img_0362.png";361;1.080e-01;-3.623e-02;3.726e-05
"img_0363.png";362;1.083e-01;-3.629e-02;2.471e-05
"img_0364.png";363;1.086e-01;-3.639e-02;3.841e-05
"img_0365.png";364;1.089e-01;-3.670e-02;-1.429e-05
"img_0366.png";365;1.091e-01;-3.683e-02;-3.233e-05
"img_0367.png";366;1.094e-01;-3.683e-02;-1.557e-05
"img_0368.png";367;1.098e-01;-3.698e-02;-1.364e-05
"img_0369.png";368;1.100e-01;-3.714e-02;1.203e-05
"img_0370.png";369;1.104e-01;-3.722e-02;3.810e-05
"img_0371.png";370;1.107e-01;-3.740e-02;5.930e-06
"img_0372.png";371;1.111e-01;-3.756e-02;-4.843e-05
"img_0373.png";372;1.115e-01;-3.768e-02;-8.588e-05
"img_0374.png";373;1.119e-01;-3.783e-02;-8.454e-05
"img_0375.png";374;1.121e-01;-3.782e-02;-8.502e-05
"img_0376.png";375;1.124e-01;-3.801e-02;-8.139e-05
"img_0377.png";376;1.127e-01;-3.820e-02;-5.492e-05
"img_0378.png";377;1.131e-01;-3.829e-02;-5.586e-05
"img_0379.png";378;1.134e-01;-3.843e-02;-1.336e-05
"img_0380.png";379;1.139e-01;-3.838e-02;-1.525e-05
"img_0381.png";380;1.142e-01;-3.853e-02;7.687e-06
"img_0382.png";381;1.145e-01;-3.869e-02;6.720e-05
"img_0383.png";382;1.148e-01;-3.894e-02;1.370e-04
"img_0384.png";383;1.151e-01;-3.884e-02;1.663e-04
"img_0385.png";384;1.153e-01;-3.916e-02;2.841e-04
"img_0386.png";385;1.157e-01;-3.926e-02;3.013e-04
"img_0387.png";386;1.160e-01;-3.930e-02;2.391e-04
"img_0388.png";387;1.163e-01;-3.956e-02;3.031e-04
"img_0389.png";388;1.166e-01;-3.964e-02;2.917e-04
"img_0390.png";389;1.169e-01;-3.975e-02;2.471e-04
"img_0391.png";390;1.174e-01;-3.983e-02;2.097e-04
"img_0392.png";391;1.177e-01;-4.000e-02;2.036e-04
"img_0393.png";392;1.181e-01;-4.021e-02;1.759e-04
"img_0394.png";393;1.185e-01;-4.032e-02;1.094e-04
"img_0395.png";394;1.188e-01;-4.047e-02;1.374e-05
"img_0396.png";395;1.191e-01;-4.069e-02;-5.288e-05
"img_0397.png";396;1.195e-01;-4.075e-02;-7.296e-05
"img_0398.png";397;1.198e-01;-4.097e-02;-8.708e-05
"img_0399.png";398;1.201e-01;-4.111e-02;-1.516e-04
"img_0400.png";399;1.204e-01;-4.111e-02;-1.342e-04
"img_0401.png";400;1.207e-01;-4.139e-02;-1.084e-04
"img_0402.png";401;1.211e-01;-4.145e-02;-7.030e-05
"img_0403.png";402;1.213e-01;-4.146e-02;-1.159e-04
"img_0404.png";403;1.217e-01;-4.167e-02;-1.163e-04
"img_0405.png";404;1.219e-01;-4.172e-02;-1.066e-04
"img_0406.png";405;1.223e-01;-4.193e-02;-8.367e-05
"img_0407.png";406;1.226e-01;-4.201e-02;-8.968e-05
"img_0408.png";407;1.229e-01;-4.203e-02;-1.014e-04
"img_0409.png";408;1.233e-01;-4.218e-02;-6.930e-05
"img_0410.png";409;1.236e-01;-4.227e-02;-5.126e-05
"img_0411.png";410;1.239e-01;-4.224e-02;-1.005e-04
"img_0412.png";411;1.242e-01;-4.255e-02;-1.131e-04
"img_0413.png";412;1.246e-01;-4.245e-02;-8.686e-05
"img_0414.png";413;1.251e-01;-4.259e-02;-1.565e-05
"img_0415.png";414;1.254e-01;-4.273e-02;-1.141e-05
"img_0416.png";415;1.257e-01;-4.287e-02;-3.164e-05
"img_0417.png";416;1.260e-01;-4.298e-02;-4.491e-05
"img_0418.png";417;1.263e-01;-4.309e-02;1.049e-07
"img_0419.png";418;1.266e-01;-4.322e-02;-2.609e-06
"img_0420.png";419;1.270e-01;-4.339e-02;-5.754e-05
"img_0421.png";420;1.273e-01;-4.352e-02;2.128e-05
"img_0422.png";421;1.275e-01;-4.365e-02;1.490e-05
"img_0423.png";422;1.279e-01;-4.387e-02;-2.815e-05
"img_0424.png";423;1.282e-01;-4.400e-02;-6.718e-06
"img_0425.png";424;1.285e-01;-4.414e-02;6.486e-06
"img_0426.png";425;1.290e-01;-4.426e-02;1.368e-05
"img_0427.png";426;1.293e-01;-4.442e-02;2.585e-05
"img_0428.png";427;1.297e-01;-4.457e-02;4.230e-06
"img_0429.png";428;1.300e-01;-4.473e-02;-4.551e-05
"img_0430.png";429;1.303e-01;-4.476e-02;-6.037e-05
