Result file;00-01.res
Reference image;img_0001.png
Strain gage;7
Small strain
Position X [pixel];Position Y [pixel]; Orientation; Length [pixel]; Width [pixel]
"img_0080.png";79;1.155e-03;-5.602e-04;-3.267e-04
"img_0081.png";80;1.130e-03;-4.907e-04;-3.089e-04
"img_0082.png";81;1.324e-03;-4.489e-04;-1.376e-04
"img_0083.png";82;1.154e-03;-5.567e-04;2.162e-05
"img_0084.png";83;9.726e-04;-7.622e-04;-4.584e-04
"img_0085.png";84;9.945e-04;-7.776e-04;-6.811e-04
"img_0086.png";85;1.106e-03;-6.112e-04;-4.249e-04
"img_0087.png";86;1.382e-03;-5.794e-04;-1.123e-04
"img_0088.png";87;1.181e-03;-5.730e-04;-4.774e-04
"img_0089.png";88;9.619e-04;-7.405e-04;-7.412e-04
"img_0090.png";89;1.105e-03;-7.677e-04;-8.447e-04
"img_0091.png";90;1.123e-03;-7.175e-04;-5.122e-04
"img_0092.png";91;9.339e-04;-5.745e-04;-1.107e-04
"img_0093.png";92;8.675e-04;-7.364e-04;-3.034e-04
"img_0094.png";93;9.600e-04;-7.284e-04;-6.830e-04
"img_0095.png";94;1.141e-03;-6.783e-04;-6.537e-04
"img_0096.png";95;1.264e-03;-7.723e-04;-3.459e-04
"img_0097.png";96;1.209e-03;-5.579e-04;-2.623e-04
"img_0098.png";97;8.049e-04;-5.423e-04;-6.367e-04
"img_0099.png";98;8.628e-04;-7.650e-04;-6.661e-04
"img_0100.png";99;1.298e-03;-7.257e-04;-3.125e-04
"img_0101.png";100;1.518e-03;-7.862e-04;-7.261e-05
"img_0102.png";101;1.301e-03;-6.786e-04;-5.344e-04
"img_0103.png";102;1.039e-03;-5.542e-04;-7.816e-04
"img_0104.png";103;7.525e-04;-5.053e-04;-6.930e-04
"img_0105.png";104;9.414e-04;-6.645e-04;-2.976e-04
"img_0106.png";105;1.330e-03;-7.570e-04;-7.586e-05
"img_0107.png";106;1.382e-03;-5.962e-04;-3.235e-04
"img_0108.png";107;1.213e-03;-6.918e-04;-6.331e-04
"img_0109.png";108;1.029e-03;-7.299e-04;-8.057e-04
"img_0110.png";109;1.096e-03;-6.451e-04;-6.395e-04
"img_0111.png";110;1.107e-03;-5.122e-04;-2.099e-04
"img_0112.png";111;1.095e-03;-5.110e-04;-1.722e-05
"img_0113.png";112;1.123e-03;-6.340e-04;-2.038e-04
"img_0114.png";113;1.170e-03;-5.834e-04;-5.538e-04
"img_0115.png";114;1.160e-03;-5.932e-04;-7.407e-04
"img_0116.png";115;1.080e-03;-5.731e-04;-7.235e-04
"img_0117.png";116;1.150e-03;-6.276e-04;-6.870e-04
"img_0118.png";117;1.216e-03;-5.789e-04;-5.418e-04
"img_0119.png";118;1.363e-03;-6.614e-04;-2.874e-04
"img_0120.png";119;1.338e-03;-6.793e-04;-1.112e-04
"img_0121.png";120;1.257e-03;-6.168e-04;-1.186e-04
"img_0122.png";121;1.184e-03;-7.561e-04;-4.307e-04
"img_0123.png";122;1.443e-03;-1.003e-03;-4.718e-04
"img_0124.png";123;1.751e-03;-1.129e-03;-3.690e-04
"img_0125.png";124;2.523e-03;-1.247e-03;-2.167e-04
"img_0126.png";125;2.850e-03;-1.345e-03;-1.312e-04
"img_0127.png";126;3.077e-03;-1.383e-03;-3.757e-05
"img_0128.png";127;3.129e-03;-1.558e-03;8.992e-05
"img_0129.png";128;3.290e-03;-1.675e-03;4.431e-05
"img_0130.png";129;3.506e-03;-1.730e-03;-4.576e-05
"img_0131.png";130;3.726e-03;-1.793e-03;-1.165e-04
"img_0132.png";131;3.946e-03;-1.826e-03;-1.665e-04
"img_0133.png";132;4.236e-03;-2.077e-03;-1.240e-04
"img_0134.png";133;4.401e-03;-2.297e-03;-9.982e-05
"img_0135.png";134;4.876e-03;-2.369e-03;-5.044e-05
"img_0136.png";135;5.181e-03;-2.519e-03;4.607e-05
"img_0137.png";136;5.347e-03;-2.614e-03;1.069e-05
"img_0138.png";137;5.429e-03;-2.646e-03;-2.870e-04
"img_0139.png";138;5.552e-03;-2.646e-03;-3.087e-04
"img_0140.png";139;5.975e-03;-2.814e-03;-3.097e-04
"img_0141.png";140;6.456e-03;-3.040e-03;-3.152e-04
"img_0142.png";141;7.080e-03;-3.521e-03;-1.268e-04
"img_0143.png";142;7.507e-03;-3.817e-03;-4.312e-05
"img_0144.png";143;8.173e-03;-4.227e-03;-7.674e-05
"img_0145.png";144;8.733e-03;-4.460e-03;-4.950e-04
"img_0146.png";145;9.251e-03;-4.662e-03;-7.933e-04
"img_0147.png";146;1.010e-02;-4.912e-03;-8.465e-04
"img_0148.png";147;1.108e-02;-5.156e-03;-9.353e-04
"img_0149.png";148;1.210e-02;-5.492e-03;-9.574e-04
"img_0150.png";149;1.287e-02;-5.759e-03;-9.404e-04
"img_0151.png";150;1.395e-02;-6.477e-03;-9.411e-04
"img_0152.png";151;1.524e-02;-7.446e-03;-1.032e-03
"img_0153.png";152;1.640e-02;-8.268e-03;-1.127e-03
"img_0154.png";153;1.727e-02;-8.808e-03;-1.242e-03
"img_0155.png";154;1.845e-02;-9.200e-03;-1.342e-03
"img_0156.png";155;1.950e-02;-9.655e-03;-1.328e-03
"img_0157.png";156;2.056e-02;-1.029e-02;-1.315e-03
"img_0158.png";157;2.138e-02;-1.072e-02;-1.376e-03
"img_0159.png";158;2.221e-02;-1.120e-02;-1.480e-03
"img_0160.png";159;2.297e-02;-1.168e-02;-1.492e-03
"img_0161.png";160;2.357e-02;-1.216e-02;-1.562e-03
"img_0162.png";161;2.450e-02;-1.256e-02;-1.630e-03
"img_0163.png";162;2.569e-02;-1.289e-02;-1.611e-03
"img_0164.png";163;2.688e-02;-1.338e-02;-1.485e-03
"img_0165.png";164;2.757e-02;-1.379e-02;-1.551e-03
"img_0166.png";165;2.820e-02;-1.421e-02;-1.647e-03
"img_0167.png";166;2.870e-02;-1.448e-02;-1.666e-03
"img_0168.png";167;2.941e-02;-1.468e-02;-1.698e-03
"img_0169.png";168;2.997e-02;-1.498e-02;-1.686e-03
"img_0170.png";169;3.090e-02;-1.530e-02;-1.407e-03
"img_0171.png";170;3.174e-02;-1.567e-02;-1.487e-03
"img_0172.png";171;3.211e-02;-1.623e-02;-1.735e-03
"img_0173.png";172;3.243e-02;-1.622e-02;-1.760e-03
"img_0174.png";173;3.316e-02;-1.625e-02;-1.576e-03
"img_0175.png";174;3.379e-02;-1.654e-02;-1.438e-03
"img_0176.png";175;3.421e-02;-1.707e-02;-1.660e-03
"img_0177.png";176;3.485e-02;-1.738e-02;-1.748e-03
"img_0178.png";177;3.569e-02;-1.765e-02;-1.760e-03
"img_0179.png";178;3.641e-02;-1.799e-02;-1.711e-03
"img_0180.png";179;3.708e-02;-1.839e-02;-1.556e-03
"img_0181.png";180;3.789e-02;-1.887e-02;-1.640e-03
"img_0182.png";181;3.847e-02;-1.937e-02;-1.897e-03
"img_0183.png";182;3.866e-02;-1.959e-02;-1.849e-03
"img_0184.png";183;3.958e-02;-2.000e-02;-1.848e-03
"img_0185.png";184;4.054e-02;-2.004e-02;-1.809e-03
"img_0186.png";185;4.106e-02;-2.019e-02;-2.021e-03
"img_0187.png";186;4.156e-02;-2.045e-02;-2.160e-03
"img_0188.png";187;4.253e-02;-2.077e-02;-1.975e-03
"img_0189.png";188;4.354e-02;-2.121e-02;-1.863e-03
"img_0190.png";189;4.440e-02;-2.143e-02;-1.777e-03
"img_0191.png";190;4.568e-02;-2.178e-02;-1.715e-03
"img_0192.png";191;4.691e-02;-2.228e-02;-1.728e-03
"img_0193.png";192;4.808e-02;-2.285e-02;-1.823e-03
"img_0194.png";193;4.885e-02;-2.327e-02;-1.668e-03
"img_0195.png";194;4.978e-02;-2.351e-02;-1.714e-03
"img_0196.png";195;5.087e-02;-2.391e-02;-1.568e-03
"img_0197.png";196;5.213e-02;-2.432e-02;-1.593e-03
"img_0198.png";197;5.310e-02;-2.480e-02;-1.587e-03
"img_0199.png";198;5.422e-02;-2.510e-02;-1.579e-03
"img_0200.png";199;5.511e-02;-2.529e-02;-1.681e-03
"img_0201.png";200;5.578e-02;-2.565e-02;-1.632e-03
"img_0202.png";201;5.646e-02;-2.597e-02;-1.649e-03
"img_0203.png";202;5.721e-02;-2.637e-02;-1.464e-03
"img_0204.png";203;5.797e-02;-2.666e-02;-1.472e-03
"img_0205.png";204;5.861e-02;-2.681e-02;-1.413e-03
"img_0206.png";205;5.889e-02;-2.706e-02;-1.421e-03
"img_0207.png";206;5.918e-02;-2.749e-02;-1.436e-03
"img_0208.png";207;5.959e-02;-2.778e-02;-1.393e-03
"img_0209.png";208;6.000e-02;-2.779e-02;-1.347e-03
"img_0210.png";209;6.034e-02;-2.801e-02;-1.334e-03
"img_0211.png";210;6.068e-02;-2.815e-02;-1.289e-03
"img_0212.png";211;6.096e-02;-2.843e-02;-1.302e-03
"img_0213.png";212;6.115e-02;-2.865e-02;-1.271e-03
"img_0214.png";213;6.147e-02;-2.869e-02;-1.227e-03
"img_0215.png";214;6.179e-02;-2.875e-02;-1.237e-03
"img_0216.png";215;6.212e-02;-2.874e-02;-1.250e-03
"img_0217.png";216;6.249e-02;-2.875e-02;-1.210e-03
"img_0218.png";217;6.280e-02;-2.885e-02;-1.163e-03
"img_0219.png";218;6.311e-02;-2.895e-02;-1.135e-03
"img_0220.png";219;6.326e-02;-2.906e-02;-1.186e-03
"img_0221.png";220;6.347e-02;-2.923e-02;-1.167e-03
"img_0222.png";221;6.365e-02;-2.922e-02;-1.193e-03
"img_0223.png";222;6.404e-02;-2.920e-02;-1.184e-03
"img_0224.png";223;6.437e-02;-2.936e-02;-1.128e-03
"img_0225.png";224;6.460e-02;-2.941e-02;-1.123e-03
"img_0226.png";225;6.490e-02;-2.953e-02;-1.156e-03
"img_0227.png";226;6.527e-02;-2.962e-02;-1.224e-03
"img_0228.png";227;6.534e-02;-2.966e-02;-1.247e-03
"img_0229.png";228;6.555e-02;-2.969e-02;-1.176e-03
"img_0230.png";229;6.592e-02;-2.983e-02;-1.227e-03
"img_0231.png";230;6.623e-02;-3.010e-02;-1.159e-03
"img_0232.png";231;6.664e-02;-3.019e-02;-1.176e-03
"img_0233.png";232;6.693e-02;-3.036e-02;-1.105e-03
"img_0234.png";233;6.711e-02;-3.040e-02;-1.140e-03
"img_0235.png";234;6.738e-02;-3.048e-02;-1.085e-03
"img_0236.png";235;6.749e-02;-3.069e-02;-1.171e-03
"img_0237.png";236;6.788e-02;-3.078e-02;-1.273e-03
"img_0238.png";237;6.826e-02;-3.093e-02;-1.239e-03
"img_0239.png";238;6.844e-02;-3.102e-02;-1.077e-03
"img_0240.png";239;6.874e-02;-3.123e-02;-1.106e-03
"img_0241.png";240;6.906e-02;-3.145e-02;-1.157e-03
"img_0242.png";241;6.937e-02;-3.158e-02;-1.147e-03
"img_0243.png";242;6.963e-02;-3.155e-02;-1.175e-03
"img_0244.png";243;6.989e-02;-3.176e-02;-1.193e-03
"img_0245.png";244;7.013e-02;-3.198e-02;-1.198e-03
"img_0246.png";245;7.026e-02;-3.219e-02;-1.153e-03
"img_0247.png";246;7.074e-02;-3.231e-02;-1.168e-03
"img_0248.png";247;7.122e-02;-3.265e-02;-1.105e-03
"img_0249.png";248;7.149e-02;-3.270e-02;-1.127e-03
"img_0250.png";249;7.182e-02;-3.292e-02;-1.156e-03
"img_0251.png";250;7.194e-02;-3.276e-02;-1.242e-03
"img_0252.png";251;7.206e-02;-3.307e-02;-1.263e-03
"img_0253.png";252;7.246e-02;-3.329e-02;-1.152e-03
"img_0254.png";253;7.283e-02;-3.361e-02;-1.107e-03
"img_0255.png";254;7.337e-02;-3.366e-02;-1.109e-03
"img_0256.png";255;7.355e-02;-3.372e-02;-1.174e-03
"img_0257.png";256;7.375e-02;-3.381e-02;-1.203e-03
"img_0258.png";257;7.379e-02;-3.373e-02;-1.244e-03
"img_0259.png";258;7.420e-02;-3.415e-02;-1.230e-03
"img_0260.png";259;7.456e-02;-3.439e-02;-1.180e-03
"img_0261.png";260;7.498e-02;-3.453e-02;-1.198e-03
"img_0262.png";261;7.536e-02;-3.445e-02;-1.146e-03
"img_0263.png";262;7.562e-02;-3.460e-02;-1.152e-03
"img_0264.png";263;7.570e-02;-3.470e-02;-1.206e-03
"img_0265.png";264;7.605e-02;-3.497e-02;-1.196e-03
"img_0266.png";265;7.634e-02;-3.515e-02;-1.229e-03
"img_0267.png";266;7.663e-02;-3.532e-02;-1.148e-03
"img_0268.png";267;7.698e-02;-3.547e-02;-1.126e-03
"img_0269.png";268;7.738e-02;-3.544e-02;-1.124e-03
"img_0270.png";269;7.770e-02;-3.544e-02;-1.186e-03
"img_0271.png";270;7.796e-02;-3.544e-02;-1.131e-03
"img_0272.png";271;7.801e-02;-3.577e-02;-1.107e-03
"img_0273.png";272;7.845e-02;-3.614e-02;-1.212e-03
"img_0274.png";273;7.877e-02;-3.623e-02;-1.127e-03
"img_0275.png";274;7.900e-02;-3.617e-02;-1.089e-03
"img_0276.png";275;7.943e-02;-3.608e-02;-1.150e-03
"img_0277.png";276;7.983e-02;-3.625e-02;-1.191e-03
"img_0278.png";277;8.014e-02;-3.659e-02;-1.145e-03
"img_0279.png";278;8.040e-02;-3.681e-02;-1.226e-03
"img_0280.png";279;8.066e-02;-3.695e-02;-1.200e-03
"img_0281.png";280;8.071e-02;-3.680e-02;-1.146e-03
"img_0282.png";281;8.112e-02;-3.694e-02;-1.154e-03
"img_0283.png";282;8.161e-02;-3.700e-02;-1.176e-03
"img_0284.png";283;8.186e-02;-3.720e-02;-1.185e-03
"img_0285.png";284;8.222e-02;-3.741e-02;-1.238e-03
"img_0286.png";285;8.240e-02;-3.772e-02;-1.192e-03
"img_0287.png";286;8.270e-02;-3.758e-02;-1.189e-03
"img_0288.png";287;8.289e-02;-3.779e-02;-1.162e-03
"img_0289.png";288;8.331e-02;-3.768e-02;-1.166e-03
"img_0290.png";289;8.364e-02;-3.789e-02;-1.221e-03
"img_0291.png";290;8.390e-02;-3.803e-02;-1.189e-03
"img_0292.png";291;8.426e-02;-3.834e-02;-1.201e-03
"img_0293.png";292;8.455e-02;-3.842e-02;-1.170e-03
"img_0294.png";293;8.478e-02;-3.837e-02;-1.205e-03
"img_0295.png";294;8.508e-02;-3.839e-02;-1.265e-03
"img_0296.png";295;8.539e-02;-3.848e-02;-1.285e-03
"img_0297.png";296;8.579e-02;-3.865e-02;-1.304e-03
"img_0298.png";297;8.617e-02;-3.909e-02;-1.122e-03
"img_0299.png";298;8.638e-02;-3.914e-02;-1.169e-03
"img_0300.png";299;8.668e-02;-3.907e-02;-1.265e-03
"img_0301.png";300;8.695e-02;-3.922e-02;-1.302e-03
"img_0302.png";301;8.724e-02;-3.949e-02;-1.326e-03
"img_0303.png";302;8.760e-02;-3.958e-02;-1.202e-03
"img_0304.png";303;8.801e-02;-3.971e-02;-1.166e-03
"img_0305.png";304;8.831e-02;-3.976e-02;-1.180e-03
"img_0306.png";305;8.859e-02;-3.982e-02;-1.291e-03
"img_0307.png";306;8.874e-02;-4.010e-02;-1.343e-03
"img_0308.png";307;8.903e-02;-4.018e-02;-1.309e-03
"img_0309.png";308;8.934e-02;-4.021e-02;-1.201e-03
"img_0310.png";309;8.967e-02;-4.034e-02;-1.115e-03
"img_0311.png";310;9.006e-02;-4.045e-02;-1.202e-03
"img_0312.png";311;9.044e-02;-4.049e-02;-1.264e-03
"img_0313.png";312;9.075e-02;-4.066e-02;-1.325e-03
"img_0314.png";313;9.106e-02;-4.078e-02;-1.352e-03
"img_0315.png";314;9.127e-02;-4.089e-02;-1.302e-03
"img_0316.png";315;9.161e-02;-4.096e-02;-1.144e-03
"img_0317.png";316;9.189e-02;-4.104e-02;-1.149e-03
"img_0318.png";317;9.222e-02;-4.125e-02;-1.190e-03
"img_0319.png";318;9.253e-02;-4.132e-02;-1.270e-03
"img_0320.png";319;9.287e-02;-4.141e-02;-1.345e-03
"img_0321.png";320;9.327e-02;-4.164e-02;-1.258e-03
"img_0322.png";321;9.352e-02;-4.171e-02;-1.261e-03
"img_0323.png";322;9.366e-02;-4.177e-02;-1.300e-03
"img_0324.png";323;9.397e-02;-4.187e-02;-1.321e-03
"img_0325.png";324;9.445e-02;-4.194e-02;-1.256e-03
"img_0326.png";325;9.479e-02;-4.207e-02;-1.267e-03
"img_0327.png";326;9.513e-02;-4.227e-02;-1.289e-03
"img_0328.png";327;9.540e-02;-4.251e-02;-1.332e-03
"img_0329.png";328;9.559e-02;-4.261e-02;-1.350e-03
"img_0330.png";329;9.589e-02;-4.271e-02;-1.245e-03
"img_0331.png";330;9.618e-02;-4.277e-02;-1.257e-03
"img_0332.png";331;9.661e-02;-4.285e-02;-1.314e-03
"img_0333.png";332;9.695e-02;-4.308e-02;-1.342e-03
"img_0334.png";333;9.723e-02;-4.325e-02;-1.311e-03
"img_0335.png";334;9.747e-02;-4.342e-02;-1.293e-03
"img_0336.png";335;9.769e-02;-4.343e-02;-1.292e-03
"img_0337.png";336;9.801e-02;-4.354e-02;-1.348e-03
"img_0338.png";337;9.841e-02;-4.372e-02;-1.316e-03
"img_0339.png";338;9.879e-02;-4.393e-02;-1.283e-03
"img_0340.png";339;9.909e-02;-4.411e-02;-1.271e-03
"img_0341.png";340;9.934e-02;-4.417e-02;-1.324e-03
"img_0342.png";341;9.964e-02;-4.423e-02;-1.369e-03
"img_0343.png";342;9.996e-02;-4.436e-02;-1.356e-03
"img_0344.png";343;1.003e-01;-4.451e-02;-1.265e-03
"img_0345.png";344;1.006e-01;-4.467e-02;-1.205e-03
"img_0346.png";345;1.009e-01;-4.487e-02;-1.296e-03
"img_0347.png";346;1.013e-01;-4.505e-02;-1.362e-03
"img_0348.png";347;1.016e-01;-4.514e-02;-1.304e-03
"img_0349.png";348;1.018e-01;-4.524e-02;-1.328e-03
"img_0350.png";349;1.022e-01;-4.538e-02;-1.303e-03
"img_0351.png";350;1.025e-01;-4.546e-02;-1.226e-03
"img_0352.png";351;1.028e-01;-4.555e-02;-1.260e-03
"img_0353.png";352;1.032e-01;-4.574e-02;-1.329e-03
"img_0354.png";353;1.037e-01;-4.591e-02;-1.385e-03
"img_0355.png";354;1.039e-01;-4.611e-02;-1.409e-03
"img_0356.png";355;1.040e-01;-4.623e-02;-1.281e-03
"img_0357.png";356;1.042e-01;-4.625e-02;-1.257e-03
"img_0358.png";357;1.045e-01;-4.637e-02;-1.314e-03
"img_0359.png";358;1.051e-01;-4.661e-02;-1.407e-03
"img_0360.png";359;1.054e-01;-4.679e-02;-1.435e-03
"img_0361.png";360;1.058e-01;-4.686e-02;-1.330e-03
"img_0362.png";361;1.060e-01;-4.700e-02;-1.279e-03
"img_0363.png";362;1.063e-01;-4.705e-02;-1.320e-03
"img_0364.png";363;1.066e-01;-4.728e-02;-1.418e-03
"img_0365.png";364;1.070e-01;-4.744e-02;-1.405e-03
"img_0366.png";365;1.073e-01;-4.750e-02;-1.340e-03
"img_0367.png";366;1.076e-01;-4.770e-02;-1.268e-03
"img_0368.png";367;1.080e-01;-4.797e-02;-1.302e-03
"img_0369.png";368;1.083e-01;-4.811e-02;-1.387e-03
"img_0370.png";369;1.086e-01;-4.810e-02;-1.439e-03
"img_0371.png";370;1.088e-01;-4.814e-02;-1.350e-03
"img_0372.png";371;1.090e-01;-4.833e-02;-1.295e-03
"img_0373.png";372;1.095e-01;-4.861e-02;-1.352e-03
"img_0374.png";373;1.100e-01;-4.888e-02;-1.396e-03
"img_0375.png";374;1.103e-01;-4.907e-02;-1.435e-03
"img_0376.png";375;1.106e-01;-4.897e-02;-1.357e-03
"img_0377.png";376;1.107e-01;-4.891e-02;-1.300e-03
"img_0378.png";377;1.109e-01;-4.909e-02;-1.333e-03
"img_0379.png";378;1.113e-01;-4.938e-02;-1.399e-03
"img_0380.png";379;1.118e-01;-4.969e-02;-1.401e-03
"img_0381.png";380;1.122e-01;-4.981e-02;-1.430e-03
"img_0382.png";381;1.124e-01;-4.984e-02;-1.357e-03
"img_0383.png";382;1.126e-01;-4.988e-02;-1.346e-03
"img_0384.png";383;1.129e-01;-4.997e-02;-1.360e-03
"img_0385.png";384;1.132e-01;-5.021e-02;-1.367e-03
"img_0386.png";385;1.137e-01;-5.044e-02;-1.359e-03
"img_0387.png";386;1.141e-01;-5.068e-02;-1.431e-03
"img_0388.png";387;1.144e-01;-5.080e-02;-1.425e-03
"img_0389.png";388;1.146e-01;-5.082e-02;-1.368e-03
"img_0390.png";389;1.149e-01;-5.084e-02;-1.357e-03
"img_0391.png";390;1.153e-01;-5.086e-02;-1.335e-03
"img_0392.png";391;1.156e-01;-5.101e-02;-1.383e-03
"img_0393.png";392;1.159e-01;-5.126e-02;-1.441e-03
"img_0394.png";393;1.163e-01;-5.162e-02;-1.416e-03
"img_0395.png";394;1.167e-01;-5.176e-02;-1.317e-03
"img_0396.png";395;1.170e-01;-5.167e-02;-1.324e-03
"img_0397.png";396;1.172e-01;-5.154e-02;-1.369e-03
"img_0398.png";397;1.175e-01;-5.164e-02;-1.432e-03
"img_0399.png";398;1.177e-01;-5.200e-02;-1.479e-03
"img_0400.png";399;1.181e-01;-5.231e-02;-1.391e-03
"img_0401.png";400;1.186e-01;-5.265e-02;-1.343e-03
"img_0402.png";401;1.190e-01;-5.248e-02;-1.326e-03
"img_0403.png";402;1.193e-01;-5.222e-02;-1.290e-03
"img_0404.png";403;1.195e-01;-5.230e-02;-1.350e-03
"img_0405.png";404;1.197e-01;-5.262e-02;-1.411e-03
"img_0406.png";405;1.199e-01;-5.309e-02;-1.422e-03
"img_0407.png";406;1.204e-01;-5.332e-02;-1.349e-03
"img_0408.png";407;1.209e-01;-5.329e-02;-1.350e-03
"img_0409.png";408;1.213e-01;-5.315e-02;-1.370e-03
"img_0410.png";409;1.214e-01;-5.318e-02;-1.400e-03
"img_0411.png";410;1.216e-01;-5.332e-02;-1.420e-03
"img_0412.png";411;1.220e-01;-5.366e-02;-1.413e-03
"img_0413.png";412;1.224e-01;-5.389e-02;-1.409e-03
"img_0414.png";413;1.227e-01;-5.405e-02;-1.401e-03
"img_0415.png";414;1.231e-01;-5.398e-02;-1.425e-03
"img_0416.png";415;1.234e-01;-5.390e-02;-1.430e-03
"img_0417.png";416;1.237e-01;-5.393e-02;-1.396e-03
"img_0418.png";417;1.240e-01;-5.423e-02;-1.351e-03
"img_0419.png";418;1.241e-01;-5.454e-02;-1.428e-03
"img_0420.png";419;1.245e-01;-5.483e-02;-1.461e-03
