Result file;90-02.res
Reference image;img_0001.png
Strain gage;1
Small strain
Position X [pixel];Position Y [pixel]; Orientation; Length [pixel]; Width [pixel]
img_0150.png;149;5.319e-02;-3.114e-02;-3.733e-03
img_0151.png;150;5.363e-02;-3.137e-02;-3.745e-03
img_0152.png;151;5.400e-02;-3.153e-02;-3.709e-03
img_0153.png;152;5.434e-02;-3.171e-02;-3.700e-03
img_0154.png;153;5.475e-02;-3.175e-02;-3.655e-03
img_0155.png;154;5.504e-02;-3.196e-02;-3.595e-03
img_0156.png;155;5.530e-02;-3.208e-02;-3.598e-03
img_0157.png;156;5.547e-02;-3.220e-02;-3.668e-03
img_0158.png;157;5.581e-02;-3.235e-02;-3.614e-03
img_0159.png;158;5.620e-02;-3.261e-02;-3.556e-03
img_0160.png;159;5.658e-02;-3.279e-02;-3.523e-03
img_0161.png;160;5.703e-02;-3.296e-02;-3.508e-03
img_0162.png;161;5.748e-02;-3.324e-02;-3.461e-03
img_0163.png;162;5.799e-02;-3.349e-02;-3.466e-03
img_0164.png;163;5.849e-02;-3.369e-02;-3.431e-03
img_0165.png;164;5.889e-02;-3.379e-02;-3.421e-03
img_0166.png;165;5.920e-02;-3.389e-02;-3.470e-03
img_0167.png;166;5.948e-02;-3.407e-02;-3.430e-03
img_0168.png;167;5.975e-02;-3.421e-02;-3.401e-03
img_0169.png;168;5.999e-02;-3.429e-02;-3.382e-03
img_0170.png;169;6.031e-02;-3.445e-02;-3.359e-03
img_0171.png;170;6.066e-02;-3.463e-02;-3.331e-03
img_0172.png;171;6.094e-02;-3.466e-02;-3.333e-03
img_0173.png;172;6.124e-02;-3.481e-02;-3.292e-03
img_0174.png;173;6.151e-02;-3.487e-02;-3.301e-03
img_0175.png;174;6.174e-02;-3.510e-02;-3.275e-03
img_0176.png;175;6.198e-02;-3.520e-02;-3.306e-03
img_0177.png;176;6.210e-02;-3.533e-02;-3.267e-03
img_0178.png;177;6.225e-02;-3.542e-02;-3.290e-03
img_0179.png;178;6.237e-02;-3.545e-02;-3.260e-03
img_0180.png;179;6.247e-02;-3.551e-02;-3.235e-03
img_0181.png;180;6.260e-02;-3.553e-02;-3.222e-03
img_0182.png;181;6.271e-02;-3.566e-02;-3.195e-03
img_0183.png;182;6.286e-02;-3.570e-02;-3.187e-03
img_0184.png;183;6.306e-02;-3.580e-02;-3.204e-03
img_0185.png;184;6.323e-02;-3.585e-02;-3.193e-03
img_0186.png;185;6.347e-02;-3.591e-02;-3.173e-03
img_0187.png;186;6.362e-02;-3.591e-02;-3.218e-03
img_0188.png;187;6.384e-02;-3.600e-02;-3.209e-03
img_0189.png;188;6.404e-02;-3.616e-02;-3.188e-03
img_0190.png;189;6.426e-02;-3.619e-02;-3.188e-03
img_0191.png;190;6.447e-02;-3.619e-02;-3.214e-03
img_0192.png;191;6.446e-02;-3.614e-02;-3.186e-03
img_0193.png;192;6.455e-02;-3.627e-02;-3.178e-03
img_0194.png;193;6.473e-02;-3.623e-02;-3.191e-03
img_0195.png;194;6.485e-02;-3.631e-02;-3.183e-03
img_0196.png;195;6.509e-02;-3.639e-02;-3.220e-03
img_0197.png;196;6.545e-02;-3.647e-02;-3.201e-03
img_0198.png;197;6.579e-02;-3.667e-02;-3.150e-03
img_0199.png;198;6.605e-02;-3.686e-02;-3.124e-03
img_0200.png;199;6.644e-02;-3.704e-02;-3.022e-03
img_0201.png;200;6.656e-02;-3.704e-02;-3.099e-03
img_0202.png;201;6.663e-02;-3.714e-02;-3.098e-03
img_0203.png;202;6.666e-02;-3.715e-02;-3.065e-03
img_0204.png;203;6.671e-02;-3.715e-02;-3.096e-03
img_0205.png;204;6.672e-02;-3.718e-02;-3.091e-03
img_0206.png;205;6.678e-02;-3.722e-02;-3.088e-03
img_0207.png;206;6.689e-02;-3.718e-02;-3.100e-03
img_0208.png;207;6.701e-02;-3.734e-02;-3.081e-03
img_0209.png;208;6.705e-02;-3.734e-02;-3.012e-03
img_0210.png;209;6.707e-02;-3.734e-02;-3.050e-03
img_0211.png;210;6.713e-02;-3.738e-02;-3.073e-03
img_0212.png;211;6.718e-02;-3.745e-02;-3.023e-03
img_0213.png;212;6.728e-02;-3.752e-02;-2.993e-03
img_0214.png;213;6.738e-02;-3.760e-02;-3.031e-03
img_0215.png;214;6.746e-02;-3.774e-02;-3.048e-03
img_0216.png;215;6.756e-02;-3.768e-02;-3.054e-03
img_0217.png;216;6.771e-02;-3.773e-02;-3.031e-03
img_0218.png;217;6.783e-02;-3.774e-02;-3.092e-03
img_0219.png;218;6.804e-02;-3.777e-02;-3.097e-03
img_0220.png;219;6.821e-02;-3.782e-02;-3.100e-03
img_0221.png;220;6.835e-02;-3.785e-02;-3.087e-03
img_0222.png;221;6.850e-02;-3.786e-02;-3.171e-03
img_0223.png;222;6.871e-02;-3.796e-02;-3.126e-03
img_0224.png;223;6.898e-02;-3.797e-02;-3.140e-03
img_0225.png;224;6.917e-02;-3.812e-02;-3.146e-03
img_0226.png;225;6.941e-02;-3.827e-02;-3.123e-03
img_0227.png;226;6.970e-02;-3.844e-02;-3.129e-03
img_0228.png;227;6.994e-02;-3.875e-02;-3.069e-03
img_0229.png;228;7.021e-02;-3.888e-02;-3.042e-03
img_0230.png;229;7.057e-02;-3.887e-02;-3.087e-03
img_0231.png;230;7.090e-02;-3.888e-02;-3.042e-03
img_0232.png;231;7.104e-02;-3.911e-02;-3.092e-03
img_0233.png;232;7.128e-02;-3.931e-02;-3.127e-03
img_0234.png;233;7.156e-02;-3.923e-02;-3.059e-03
img_0235.png;234;7.186e-02;-3.936e-02;-3.123e-03
img_0236.png;235;7.215e-02;-3.948e-02;-3.100e-03
img_0237.png;236;7.245e-02;-3.965e-02;-3.079e-03
img_0238.png;237;7.279e-02;-3.973e-02;-3.112e-03
img_0239.png;238;7.311e-02;-3.984e-02;-3.004e-03
img_0240.png;239;7.335e-02;-4.007e-02;-3.016e-03
img_0241.png;240;7.364e-02;-4.024e-02;-3.029e-03
img_0242.png;241;7.394e-02;-4.027e-02;-3.071e-03
img_0243.png;242;7.419e-02;-4.049e-02;-3.046e-03
img_0244.png;243;7.450e-02;-4.058e-02;-3.087e-03
img_0245.png;244;7.490e-02;-4.071e-02;-3.069e-03
img_0246.png;245;7.514e-02;-4.086e-02;-3.074e-03
img_0247.png;246;7.546e-02;-4.098e-02;-3.053e-03
img_0248.png;247;7.577e-02;-4.109e-02;-3.038e-03
img_0249.png;248;7.606e-02;-4.122e-02;-3.003e-03
img_0250.png;249;7.632e-02;-4.143e-02;-2.997e-03
img_0251.png;250;7.660e-02;-4.152e-02;-3.017e-03
img_0252.png;251;7.692e-02;-4.169e-02;-3.026e-03
img_0253.png;252;7.726e-02;-4.183e-02;-3.072e-03
img_0254.png;253;7.758e-02;-4.199e-02;-3.088e-03
img_0255.png;254;7.785e-02;-4.217e-02;-3.067e-03
img_0256.png;255;7.815e-02;-4.229e-02;-3.032e-03
img_0257.png;256;7.854e-02;-4.231e-02;-3.058e-03
img_0258.png;257;7.882e-02;-4.244e-02;-3.078e-03
img_0259.png;258;7.913e-02;-4.257e-02;-3.045e-03
img_0260.png;259;7.941e-02;-4.271e-02;-2.998e-03
img_0261.png;260;7.967e-02;-4.288e-02;-3.033e-03
img_0262.png;261;8.005e-02;-4.314e-02;-3.025e-03
img_0263.png;262;8.036e-02;-4.330e-02;-3.046e-03
img_0264.png;263;8.068e-02;-4.344e-02;-3.032e-03
img_0265.png;264;8.097e-02;-4.346e-02;-3.038e-03
img_0266.png;265;8.124e-02;-4.356e-02;-3.048e-03
img_0267.png;266;8.157e-02;-4.371e-02;-3.106e-03
img_0268.png;267;8.192e-02;-4.393e-02;-3.064e-03
img_0269.png;268;8.221e-02;-4.418e-02;-3.072e-03
img_0270.png;269;8.246e-02;-4.430e-02;-3.036e-03
img_0271.png;270;8.279e-02;-4.443e-02;-3.007e-03
img_0272.png;271;8.312e-02;-4.451e-02;-3.023e-03
img_0273.png;272;8.340e-02;-4.462e-02;-3.068e-03
img_0274.png;273;8.372e-02;-4.482e-02;-3.115e-03
img_0275.png;274;8.407e-02;-4.495e-02;-3.110e-03
img_0276.png;275;8.433e-02;-4.515e-02;-3.083e-03
img_0277.png;276;8.458e-02;-4.533e-02;-3.088e-03
img_0278.png;277;8.496e-02;-4.545e-02;-3.029e-03
img_0279.png;278;8.522e-02;-4.555e-02;-3.110e-03
img_0280.png;279;8.559e-02;-4.564e-02;-3.080e-03
img_0281.png;280;8.591e-02;-4.579e-02;-3.045e-03
img_0282.png;281;8.617e-02;-4.594e-02;-3.056e-03
img_0283.png;282;8.647e-02;-4.621e-02;-2.999e-03
img_0284.png;283;8.680e-02;-4.628e-02;-3.089e-03
img_0285.png;284;8.713e-02;-4.641e-02;-3.078e-03
img_0286.png;285;8.750e-02;-4.648e-02;-3.067e-03
img_0287.png;286;8.780e-02;-4.662e-02;-3.105e-03
img_0288.png;287;8.810e-02;-4.678e-02;-3.100e-03
img_0289.png;288;8.840e-02;-4.695e-02;-3.057e-03
img_0290.png;289;8.868e-02;-4.714e-02;-3.085e-03
img_0291.png;290;8.902e-02;-4.731e-02;-3.077e-03
img_0292.png;291;8.934e-02;-4.739e-02;-3.093e-03
img_0293.png;292;8.968e-02;-4.748e-02;-3.041e-03
img_0294.png;293;8.999e-02;-4.767e-02;-3.065e-03
img_0295.png;294;9.030e-02;-4.780e-02;-3.074e-03
img_0296.png;295;9.060e-02;-4.803e-02;-3.073e-03
img_0297.png;296;9.090e-02;-4.821e-02;-3.109e-03
img_0298.png;297;9.126e-02;-4.825e-02;-3.143e-03
img_0299.png;298;9.153e-02;-4.829e-02;-3.152e-03
img_0300.png;299;9.186e-02;-4.843e-02;-3.131e-03
img_0301.png;300;9.214e-02;-4.870e-02;-3.101e-03
img_0302.png;301;9.253e-02;-4.887e-02;-3.133e-03
img_0303.png;302;9.286e-02;-4.903e-02;-3.122e-03
img_0304.png;303;9.319e-02;-4.912e-02;-3.114e-03
img_0305.png;304;9.348e-02;-4.923e-02;-3.146e-03
img_0306.png;305;9.379e-02;-4.933e-02;-3.112e-03
img_0307.png;306;9.413e-02;-4.942e-02;-3.148e-03
img_0308.png;307;9.444e-02;-4.958e-02;-3.202e-03
img_0309.png;308;9.476e-02;-4.974e-02;-3.179e-03
img_0310.png;309;9.498e-02;-4.991e-02;-3.133e-03
img_0311.png;310;9.524e-02;-5.019e-02;-3.070e-03
img_0312.png;311;9.565e-02;-5.023e-02;-3.138e-03
img_0313.png;312;9.601e-02;-5.037e-02;-3.161e-03
img_0314.png;313;9.634e-02;-5.059e-02;-3.093e-03
img_0315.png;314;9.665e-02;-5.069e-02;-3.088e-03
img_0316.png;315;9.698e-02;-5.079e-02;-3.127e-03
img_0317.png;316;9.726e-02;-5.090e-02;-3.151e-03
img_0318.png;317;9.759e-02;-5.104e-02;-3.162e-03
img_0319.png;318;9.788e-02;-5.122e-02;-3.188e-03
img_0320.png;319;9.820e-02;-5.139e-02;-3.214e-03
img_0321.png;320;9.845e-02;-5.156e-02;-3.174e-03
img_0322.png;321;9.880e-02;-5.175e-02;-3.119e-03
img_0323.png;322;9.915e-02;-5.187e-02;-3.087e-03
img_0324.png;323;9.952e-02;-5.193e-02;-3.162e-03
img_0325.png;324;9.988e-02;-5.201e-02;-3.190e-03
img_0326.png;325;1.001e-01;-5.218e-02;-3.190e-03
img_0327.png;326;1.004e-01;-5.242e-02;-3.181e-03
img_0328.png;327;1.006e-01;-5.262e-02;-3.243e-03
img_0329.png;328;1.010e-01;-5.272e-02;-3.236e-03
img_0330.png;329;1.013e-01;-5.276e-02;-3.235e-03
img_0331.png;330;1.017e-01;-5.295e-02;-3.197e-03
img_0332.png;331;1.020e-01;-5.307e-02;-3.162e-03
img_0333.png;332;1.023e-01;-5.319e-02;-3.204e-03
img_0334.png;333;1.026e-01;-5.334e-02;-3.234e-03
img_0335.png;334;1.030e-01;-5.350e-02;-3.240e-03
img_0336.png;335;1.035e-01;-5.357e-02;-3.265e-03
img_0337.png;336;1.038e-01;-5.381e-02;-3.274e-03
img_0338.png;337;1.040e-01;-5.404e-02;-3.252e-03
img_0339.png;338;1.042e-01;-5.414e-02;-3.215e-03
img_0340.png;339;1.045e-01;-5.423e-02;-3.233e-03
img_0341.png;340;1.049e-01;-5.436e-02;-3.210e-03
img_0342.png;341;1.053e-01;-5.447e-02;-3.213e-03
img_0343.png;342;1.056e-01;-5.464e-02;-3.238e-03
img_0344.png;343;1.060e-01;-5.470e-02;-3.284e-03
img_0345.png;344;1.063e-01;-5.489e-02;-3.284e-03
img_0346.png;345;1.066e-01;-5.507e-02;-3.250e-03
img_0347.png;346;1.069e-01;-5.533e-02;-3.209e-03
img_0348.png;347;1.072e-01;-5.548e-02;-3.227e-03
img_0349.png;348;1.075e-01;-5.551e-02;-3.266e-03
img_0350.png;349;1.078e-01;-5.560e-02;-3.237e-03
img_0351.png;350;1.082e-01;-5.565e-02;-3.216e-03
img_0352.png;351;1.086e-01;-5.595e-02;-3.188e-03
img_0353.png;352;1.089e-01;-5.610e-02;-3.283e-03
img_0354.png;353;1.092e-01;-5.622e-02;-3.333e-03
img_0355.png;354;1.095e-01;-5.648e-02;-3.252e-03
img_0356.png;355;1.098e-01;-5.656e-02;-3.284e-03
img_0357.png;356;1.101e-01;-5.674e-02;-3.250e-03
img_0358.png;357;1.106e-01;-5.684e-02;-3.265e-03
img_0359.png;358;1.109e-01;-5.692e-02;-3.291e-03
img_0360.png;359;1.111e-01;-5.704e-02;-3.283e-03
img_0361.png;360;1.114e-01;-5.726e-02;-3.221e-03
img_0362.png;361;1.117e-01;-5.731e-02;-3.315e-03
img_0363.png;362;1.122e-01;-5.756e-02;-3.290e-03
img_0364.png;363;1.126e-01;-5.776e-02;-3.300e-03
img_0365.png;364;1.129e-01;-5.790e-02;-3.263e-03
img_0366.png;365;1.132e-01;-5.799e-02;-3.246e-03
img_0367.png;366;1.135e-01;-5.815e-02;-3.273e-03
img_0368.png;367;1.137e-01;-5.830e-02;-3.330e-03
img_0369.png;368;1.141e-01;-5.841e-02;-3.371e-03
img_0370.png;369;1.145e-01;-5.853e-02;-3.373e-03
img_0371.png;370;1.148e-01;-5.866e-02;-3.299e-03
img_0372.png;371;1.152e-01;-5.879e-02;-3.278e-03
img_0373.png;372;1.156e-01;-5.895e-02;-3.284e-03
img_0374.png;373;1.159e-01;-5.916e-02;-3.264e-03
img_0375.png;374;1.161e-01;-5.937e-02;-3.329e-03
img_0376.png;375;1.163e-01;-5.941e-02;-3.416e-03
img_0377.png;376;1.167e-01;-5.949e-02;-3.428e-03
img_0378.png;377;1.170e-01;-5.964e-02;-3.350e-03
img_0379.png;378;1.175e-01;-5.979e-02;-3.296e-03
img_0380.png;379;1.178e-01;-5.999e-02;-3.257e-03
img_0381.png;380;1.181e-01;-6.020e-02;-3.259e-03
img_0382.png;381;1.183e-01;-6.043e-02;-3.311e-03
img_0383.png;382;1.186e-01;-6.056e-02;-3.373e-03
img_0384.png;383;1.190e-01;-6.060e-02;-3.417e-03
img_0385.png;384;1.195e-01;-6.065e-02;-3.404e-03
img_0386.png;385;1.199e-01;-6.077e-02;-3.370e-03
img_0387.png;386;1.202e-01;-6.095e-02;-3.316e-03
img_0388.png;387;1.203e-01;-6.124e-02;-3.314e-03
img_0389.png;388;1.206e-01;-6.140e-02;-3.274e-03
img_0390.png;389;1.210e-01;-6.150e-02;-3.331e-03
img_0391.png;390;1.214e-01;-6.154e-02;-3.429e-03
img_0392.png;391;1.219e-01;-6.165e-02;-3.443e-03
img_0393.png;392;1.223e-01;-6.186e-02;-3.410e-03
img_0394.png;393;1.225e-01;-6.208e-02;-3.363e-03
img_0395.png;394;1.228e-01;-6.221e-02;-3.339e-03
img_0396.png;395;1.231e-01;-6.229e-02;-3.352e-03
img_0397.png;396;1.234e-01;-6.240e-02;-3.386e-03
img_0398.png;397;1.238e-01;-6.254e-02;-3.441e-03
img_0399.png;398;1.242e-01;-6.273e-02;-3.350e-03
img_0400.png;399;1.245e-01;-6.295e-02;-3.358e-03
img_0401.png;400;1.248e-01;-6.301e-02;-3.421e-03
img_0402.png;401;1.252e-01;-6.313e-02;-3.404e-03
img_0403.png;402;1.255e-01;-6.326e-02;-3.423e-03
img_0404.png;403;1.258e-01;-6.344e-02;-3.390e-03
img_0405.png;404;1.262e-01;-6.359e-02;-3.368e-03
img_0406.png;405;1.265e-01;-6.367e-02;-3.408e-03
img_0407.png;406;1.269e-01;-6.386e-02;-3.435e-03
img_0408.png;407;1.272e-01;-6.404e-02;-3.448e-03
img_0409.png;408;1.276e-01;-6.422e-02;-3.428e-03
img_0410.png;409;1.278e-01;-6.443e-02;-3.463e-03
img_0411.png;410;1.282e-01;-6.446e-02;-3.451e-03
img_0412.png;411;1.285e-01;-6.459e-02;-3.420e-03
img_0413.png;412;1.290e-01;-6.476e-02;-3.429e-03
img_0414.png;413;1.293e-01;-6.493e-02;-3.457e-03
img_0415.png;414;1.296e-01;-6.498e-02;-3.453e-03
img_0416.png;415;1.299e-01;-6.512e-02;-3.434e-03
img_0417.png;416;1.302e-01;-6.535e-02;-3.396e-03
img_0418.png;417;1.305e-01;-6.541e-02;-3.464e-03
img_0419.png;418;1.310e-01;-6.558e-02;-3.484e-03
img_0420.png;419;1.313e-01;-6.581e-02;-3.446e-03
img_0421.png;420;1.317e-01;-6.597e-02;-3.378e-03
img_0422.png;421;1.320e-01;-6.614e-02;-3.365e-03
img_0423.png;422;1.324e-01;-6.614e-02;-3.417e-03
img_0424.png;423;1.327e-01;-6.633e-02;-3.485e-03
img_0425.png;424;1.330e-01;-6.646e-02;-3.537e-03
img_0426.png;425;1.333e-01;-6.665e-02;-3.499e-03
img_0427.png;426;1.337e-01;-6.687e-02;-3.426e-03
img_0428.png;427;1.341e-01;-6.700e-02;-3.386e-03
img_0429.png;428;1.344e-01;-6.712e-02;-3.401e-03
img_0430.png;429;1.348e-01;-6.721e-02;-3.493e-03
img_0431.png;430;1.352e-01;-6.741e-02;-3.528e-03
img_0432.png;431;1.355e-01;-6.757e-02;-3.540e-03
