Result file;00-03.res
Reference image;img_0001.png
Strain gage;1
Small strain
Position X [pixel];Position Y [pixel]; Orientation; Length [pixel]; Width [pixel]
img_0033.png;32;1.6395e-03;-4.9185e-04;1.741e-04
img_0034.png;33;1.6650e-03;-4.9950e-04;3.588e-04
img_0035.png;34;1.6912e-03;-5.0735e-04;2.123e-04
img_0036.png;35;1.7188e-03;-5.1565e-04;1.504e-04
img_0037.png;36;1.7463e-03;-5.2390e-04;1.234e-04
img_0038.png;37;1.7723e-03;-5.3170e-04;2.410e-04
img_0039.png;38;1.7928e-03;-5.3785e-04;-8.538e-05
img_0040.png;39;1.8020e-03;-5.4060e-04;-1.468e-06
img_0041.png;40;1.7987e-03;-5.3960e-04;6.271e-04
img_0042.png;41;1.7953e-03;-5.3860e-04;7.099e-04
img_0043.png;42;1.8003e-03;-5.4010e-04;4.699e-04
img_0044.png;43;1.8115e-03;-5.4345e-04;6.227e-04
img_0045.png;44;1.8182e-03;-5.4545e-04;1.113e-03
img_0046.png;45;1.8198e-03;-5.4595e-04;9.066e-04
img_0047.png;46;1.8138e-03;-5.4415e-04;7.832e-04
img_0048.png;47;1.8122e-03;-5.4365e-04;1.173e-03
img_0049.png;48;1.8095e-03;-5.4285e-04;1.320e-03
img_0050.png;49;1.8003e-03;-5.4010e-04;8.521e-04
img_0051.png;50;1.7988e-03;-5.3965e-04;9.289e-04
img_0052.png;51;1.8033e-03;-5.4100e-04;1.238e-03
img_0053.png;52;1.8110e-03;-5.4330e-04;9.391e-04
img_0054.png;53;1.8180e-03;-5.4540e-04;7.075e-04
img_0055.png;54;1.8223e-03;-5.4670e-04;1.088e-03
img_0056.png;55;1.8192e-03;-5.4575e-04;1.026e-03
img_0057.png;56;1.8085e-03;-5.4255e-04;7.840e-04
img_0058.png;57;1.7982e-03;-5.3945e-04;8.853e-04
img_0059.png;58;1.8033e-03;-5.4100e-04;9.813e-04
img_0060.png;59;1.8113e-03;-5.4340e-04;6.355e-04
img_0061.png;60;1.8193e-03;-5.4580e-04;5.248e-04
img_0062.png;61;1.8220e-03;-5.4660e-04;8.286e-04
img_0063.png;62;1.8232e-03;-5.4695e-04;7.168e-04
img_0064.png;63;1.8187e-03;-5.4560e-04;3.026e-04
img_0065.png;64;1.8072e-03;-5.4215e-04;3.942e-04
img_0066.png;65;1.8128e-03;-5.4385e-04;4.730e-04
img_0067.png;66;1.8237e-03;-5.4710e-04;1.735e-04
img_0068.png;67;1.8310e-03;-5.4930e-04;2.124e-05
img_0069.png;68;1.8365e-03;-5.5095e-04;3.657e-05
img_0070.png;69;4.8365e-03;-8.4995e-04;-2.879e-04
img_0071.png;70;7.0165e-03;-1.3000e-03;-6.299e-04
img_0072.png;71;9.8765e-03;-1.8470e-03;-7.706e-04
img_0073.png;72;1.2997e-02;-2.3559e-03;-1.041e-03
img_0074.png;73;1.5537e-02;-3.0670e-03;-1.387e-03
img_0075.png;74;1.8156e-02;-3.7320e-03;-1.594e-03
img_0076.png;75;2.0786e-02;-4.3510e-03;-1.710e-03
img_0077.png;76;2.3147e-02;-5.0690e-03;-1.893e-03
img_0078.png;77;2.4737e-02;-5.6180e-03;-2.046e-03
img_0079.png;78;2.6176e-02;-6.1899e-03;-2.097e-03
img_0080.png;79;2.7306e-02;-6.5270e-03;-2.100e-03
img_0081.png;80;2.8257e-02;-6.9829e-03;-2.025e-03
img_0082.png;81;2.9287e-02;-7.3860e-03;-1.957e-03
img_0083.png;82;3.0107e-02;-7.6849e-03;-1.836e-03
img_0084.png;83;3.0997e-02;-7.9130e-03;-1.753e-03
img_0085.png;84;3.1377e-02;-8.0310e-03;-1.705e-03
img_0086.png;85;3.1436e-02;-8.0610e-03;-1.765e-03
img_0087.png;86;3.1526e-02;-8.0610e-03;-1.709e-03
img_0088.png;87;3.1607e-02;-8.1309e-03;-1.735e-03
img_0089.png;88;3.1877e-02;-8.2109e-03;-1.748e-03
img_0090.png;89;3.1917e-02;-8.2710e-03;-1.725e-03
img_0091.png;90;3.1936e-02;-8.2710e-03;-1.702e-03
img_0092.png;91;3.2007e-02;-8.3009e-03;-1.681e-03
img_0093.png;92;3.2077e-02;-8.3110e-03;-1.659e-03
img_0094.png;93;3.2156e-02;-8.3909e-03;-1.708e-03
img_0095.png;94;3.2246e-02;-8.4510e-03;-1.710e-03
img_0096.png;95;3.2366e-02;-8.4810e-03;-1.764e-03
img_0097.png;96;3.2467e-02;-8.5609e-03;-1.765e-03
img_0098.png;97;3.2586e-02;-8.6009e-03;-1.745e-03
img_0099.png;98;3.2636e-02;-8.6510e-03;-1.708e-03
img_0100.png;99;3.2697e-02;-8.6909e-03;-1.710e-03
img_0101.png;100;3.2796e-02;-8.6710e-03;-1.719e-03
img_0102.png;101;3.2866e-02;-8.7209e-03;-1.670e-03
img_0103.png;102;3.2956e-02;-8.7309e-03;-1.664e-03
img_0104.png;103;3.2926e-02;-8.6510e-03;-1.605e-03
img_0105.png;104;3.2947e-02;-8.7309e-03;-1.627e-03
img_0106.png;105;3.2987e-02;-8.6310e-03;-1.590e-03
img_0107.png;106;3.3106e-02;-8.6909e-03;-1.627e-03
img_0108.png;107;3.3167e-02;-8.7709e-03;-1.617e-03
img_0109.png;108;3.3257e-02;-8.8310e-03;-1.569e-03
img_0110.png;109;3.3377e-02;-8.8509e-03;-1.562e-03
img_0111.png;110;3.3437e-02;-8.9510e-03;-1.552e-03
img_0112.png;111;3.3467e-02;-9.0010e-03;-1.542e-03
img_0113.png;112;3.3557e-02;-9.2110e-03;-1.621e-03
img_0114.png;113;3.3606e-02;-9.2110e-03;-1.543e-03
img_0115.png;114;3.3676e-02;-9.3410e-03;-1.666e-03
img_0116.png;115;3.3807e-02;-9.2910e-03;-1.691e-03
img_0117.png;116;3.3816e-02;-9.3910e-03;-1.721e-03
img_0118.png;117;3.3957e-02;-9.3310e-03;-1.681e-03
img_0119.png;118;3.4027e-02;-9.2809e-03;-1.722e-03
img_0120.png;119;3.4137e-02;-9.3410e-03;-1.740e-03
img_0121.png;120;3.4226e-02;-9.2710e-03;-1.755e-03
img_0122.png;121;3.4207e-02;-9.3110e-03;-1.762e-03
img_0123.png;122;3.4437e-02;-9.3510e-03;-1.772e-03
img_0124.png;123;3.4507e-02;-9.3510e-03;-1.744e-03
img_0125.png;124;3.4547e-02;-9.4009e-03;-1.703e-03
img_0126.png;125;3.4737e-02;-9.5110e-03;-1.705e-03
img_0127.png;126;3.4817e-02;-9.5409e-03;-1.731e-03
img_0128.png;127;3.4966e-02;-9.6010e-03;-1.757e-03
img_0129.png;128;3.5117e-02;-9.6810e-03;-1.721e-03
img_0130.png;129;3.5216e-02;-9.7610e-03;-1.764e-03
img_0131.png;130;3.5396e-02;-9.7710e-03;-1.771e-03
img_0132.png;131;3.5387e-02;-9.7810e-03;-1.737e-03
img_0133.png;132;3.5667e-02;-9.9710e-03;-1.747e-03
img_0134.png;133;3.5716e-02;-1.0071e-02;-1.767e-03
img_0135.png;134;3.5826e-02;-1.0131e-02;-1.727e-03
img_0136.png;135;3.5957e-02;-1.0161e-02;-1.741e-03
img_0137.png;136;3.6047e-02;-1.0181e-02;-1.791e-03
img_0138.png;137;3.6146e-02;-1.0321e-02;-1.772e-03
img_0139.png;138;3.6247e-02;-1.0361e-02;-1.803e-03
img_0140.png;139;3.6446e-02;-1.0421e-02;-1.788e-03
img_0141.png;140;3.6457e-02;-1.0471e-02;-1.800e-03
img_0142.png;141;3.6497e-02;-1.0421e-02;-1.810e-03
img_0143.png;142;3.6576e-02;-1.0481e-02;-1.785e-03
img_0144.png;143;3.6626e-02;-1.0481e-02;-1.779e-03
img_0145.png;144;3.6677e-02;-1.0491e-02;-1.770e-03
img_0146.png;145;3.6736e-02;-1.0551e-02;-1.734e-03
img_0147.png;146;3.6786e-02;-1.0501e-02;-1.745e-03
img_0148.png;147;3.6896e-02;-1.0611e-02;-1.754e-03
img_0149.png;148;3.6966e-02;-1.0561e-02;-1.738e-03
img_0150.png;149;3.7107e-02;-1.0651e-02;-1.741e-03
img_0151.png;150;3.7146e-02;-1.0641e-02;-1.719e-03
img_0152.png;151;3.7086e-02;-1.0681e-02;-1.723e-03
img_0153.png;152;3.7107e-02;-1.0671e-02;-1.737e-03
img_0154.png;153;3.7107e-02;-1.0681e-02;-1.794e-03
img_0155.png;154;3.7207e-02;-1.0681e-02;-1.805e-03
img_0156.png;155;3.7207e-02;-1.0751e-02;-1.803e-03
img_0157.png;156;3.7237e-02;-1.0801e-02;-1.821e-03
img_0158.png;157;3.7317e-02;-1.0771e-02;-1.826e-03
img_0159.png;158;3.7446e-02;-1.0871e-02;-1.796e-03
img_0160.png;159;3.7557e-02;-1.0841e-02;-1.841e-03
img_0161.png;160;3.7557e-02;-1.0951e-02;-1.865e-03
img_0162.png;161;3.7707e-02;-1.0911e-02;-1.845e-03
img_0163.png;162;3.7707e-02;-1.1041e-02;-1.894e-03
img_0164.png;163;3.7787e-02;-1.0961e-02;-1.771e-03
img_0165.png;164;3.7847e-02;-1.0931e-02;-1.773e-03
img_0166.png;165;3.7927e-02;-1.0901e-02;-1.768e-03
img_0167.png;166;3.7936e-02;-1.0951e-02;-1.750e-03
img_0168.png;167;3.7927e-02;-1.0921e-02;-1.763e-03
img_0169.png;168;3.7967e-02;-1.0991e-02;-1.786e-03
img_0170.png;169;3.8086e-02;-1.0911e-02;-1.784e-03
img_0171.png;170;3.8027e-02;-1.0961e-02;-1.715e-03
img_0172.png;171;3.8146e-02;-1.0881e-02;-1.735e-03
img_0173.png;172;3.8116e-02;-1.0931e-02;-1.675e-03
img_0174.png;173;3.8226e-02;-1.0921e-02;-1.727e-03
img_0175.png;174;3.8196e-02;-1.0951e-02;-1.742e-03
img_0176.png;175;3.8256e-02;-1.0991e-02;-1.664e-03
img_0177.png;176;3.8307e-02;-1.0961e-02;-1.674e-03
img_0178.png;177;3.8296e-02;-1.1021e-02;-1.747e-03
img_0179.png;178;3.8336e-02;-1.1011e-02;-1.756e-03
img_0180.png;179;3.8277e-02;-1.1031e-02;-1.759e-03
img_0181.png;180;3.8266e-02;-1.1021e-02;-1.796e-03
img_0182.png;181;3.8307e-02;-1.1021e-02;-1.796e-03
img_0183.png;182;3.8237e-02;-1.1111e-02;-1.842e-03
img_0184.png;183;3.8307e-02;-1.1131e-02;-1.835e-03
img_0185.png;184;3.8247e-02;-1.1191e-02;-1.839e-03
img_0186.png;185;3.8326e-02;-1.1241e-02;-1.840e-03
img_0187.png;186;3.8317e-02;-1.1341e-02;-1.814e-03
img_0188.png;187;3.8376e-02;-1.1321e-02;-1.867e-03
img_0189.png;188;3.8317e-02;-1.1321e-02;-1.884e-03
img_0190.png;189;3.8347e-02;-1.1181e-02;-1.819e-03
img_0191.png;190;3.8406e-02;-1.1151e-02;-1.813e-03
img_0192.png;191;3.8427e-02;-1.1011e-02;-1.820e-03
img_0193.png;192;3.8406e-02;-1.1011e-02;-1.781e-03
img_0194.png;193;3.8436e-02;-1.1061e-02;-1.744e-03
img_0195.png;194;3.8506e-02;-1.1121e-02;-1.731e-03
img_0196.png;195;3.8457e-02;-1.1011e-02;-1.783e-03
img_0197.png;196;3.8476e-02;-1.1091e-02;-1.764e-03
img_0198.png;197;3.8546e-02;-1.1131e-02;-1.739e-03
img_0199.png;198;3.8546e-02;-1.1081e-02;-1.749e-03
img_0200.png;199;3.8497e-02;-1.1071e-02;-1.778e-03
img_0201.png;200;3.8607e-02;-1.1111e-02;-1.775e-03
img_0202.png;201;3.8696e-02;-1.1211e-02;-1.747e-03
img_0203.png;202;3.8686e-02;-1.1261e-02;-1.696e-03
img_0204.png;203;3.8656e-02;-1.1361e-02;-1.714e-03
img_0205.png;204;3.8626e-02;-1.1441e-02;-1.725e-03
img_0206.png;205;3.8616e-02;-1.1501e-02;-1.802e-03
img_0207.png;206;3.8626e-02;-1.1561e-02;-1.805e-03
img_0208.png;207;3.8677e-02;-1.1591e-02;-1.834e-03
img_0209.png;208;3.8667e-02;-1.1651e-02;-1.914e-03
img_0210.png;209;3.8686e-02;-1.1651e-02;-1.902e-03
img_0211.png;210;3.8686e-02;-1.1691e-02;-1.948e-03
img_0212.png;211;3.8717e-02;-1.1621e-02;-1.981e-03
img_0213.png;212;3.8897e-02;-1.1631e-02;-1.979e-03
img_0214.png;213;3.8847e-02;-1.1631e-02;-2.013e-03
img_0215.png;214;3.8887e-02;-1.1681e-02;-2.053e-03
img_0216.png;215;3.8957e-02;-1.1681e-02;-2.054e-03
img_0217.png;216;3.9077e-02;-1.1571e-02;-2.111e-03
img_0218.png;217;3.9207e-02;-1.1541e-02;-2.093e-03
img_0219.png;218;3.9256e-02;-1.1511e-02;-2.153e-03
img_0220.png;219;3.9397e-02;-1.1541e-02;-2.183e-03
img_0221.png;220;3.9567e-02;-1.1641e-02;-2.203e-03
img_0222.png;221;3.9647e-02;-1.1701e-02;-2.230e-03
img_0223.png;222;3.9817e-02;-1.1791e-02;-2.242e-03
img_0224.png;223;4.0027e-02;-1.1861e-02;-2.341e-03
img_0225.png;224;4.0287e-02;-1.1981e-02;-2.319e-03
img_0226.png;225;4.0616e-02;-1.2161e-02;-2.343e-03
img_0227.png;226;4.0946e-02;-1.2241e-02;-2.374e-03
img_0228.png;227;4.1276e-02;-1.2441e-02;-2.392e-03
img_0229.png;228;4.1787e-02;-1.2601e-02;-2.322e-03
img_0230.png;229;4.2077e-02;-1.2881e-02;-2.346e-03
img_0231.png;230;4.2537e-02;-1.2921e-02;-2.320e-03
img_0232.png;231;4.2717e-02;-1.3171e-02;-2.315e-03
img_0233.png;232;4.3016e-02;-1.3431e-02;-2.265e-03
img_0234.png;233;4.3287e-02;-1.3451e-02;-2.286e-03
img_0235.png;234;4.3607e-02;-1.3631e-02;-2.336e-03
img_0236.png;235;4.3907e-02;-1.3821e-02;-2.329e-03
img_0237.png;236;4.4236e-02;-1.3871e-02;-2.337e-03
img_0238.png;237;4.4626e-02;-1.4061e-02;-2.401e-03
img_0239.png;238;4.5056e-02;-1.4171e-02;-2.524e-03
img_0240.png;239;4.5337e-02;-1.4231e-02;-2.543e-03
img_0241.png;240;4.5676e-02;-1.4401e-02;-2.568e-03
img_0242.png;241;4.6026e-02;-1.4851e-02;-2.613e-03
img_0243.png;242;4.6526e-02;-1.4931e-02;-2.637e-03
img_0244.png;243;4.6776e-02;-1.5011e-02;-2.692e-03
img_0245.png;244;4.7187e-02;-1.5311e-02;-2.794e-03
img_0246.png;245;4.7367e-02;-1.5521e-02;-2.767e-03
img_0247.png;246;4.7807e-02;-1.5661e-02;-2.830e-03
img_0248.png;247;4.8097e-02;-1.5861e-02;-2.835e-03
img_0249.png;248;4.8356e-02;-1.6061e-02;-2.802e-03
img_0250.png;249;4.8657e-02;-1.6291e-02;-2.783e-03
img_0251.png;250;4.9027e-02;-1.6401e-02;-2.781e-03
img_0252.png;251;4.9377e-02;-1.6581e-02;-2.767e-03
img_0253.png;252;4.9686e-02;-1.6831e-02;-2.825e-03
img_0254.png;253;5.0116e-02;-1.6861e-02;-2.810e-03
img_0255.png;254;5.0426e-02;-1.7151e-02;-2.866e-03
img_0256.png;255;5.0737e-02;-1.7051e-02;-2.859e-03
img_0257.png;256;5.1036e-02;-1.7151e-02;-2.901e-03
img_0258.png;257;5.1396e-02;-1.7391e-02;-2.932e-03
img_0259.png;258;5.1767e-02;-1.7461e-02;-2.937e-03
img_0260.png;259;5.2116e-02;-1.7571e-02;-2.965e-03
img_0261.png;260;5.2406e-02;-1.7841e-02;-2.971e-03
img_0262.png;261;5.2707e-02;-1.7991e-02;-2.980e-03
img_0263.png;262;5.3016e-02;-1.8311e-02;-2.918e-03
img_0264.png;263;5.3326e-02;-1.8311e-02;-2.903e-03
img_0265.png;264;5.3667e-02;-1.8551e-02;-2.892e-03
img_0266.png;265;5.3967e-02;-1.8731e-02;-2.919e-03
img_0267.png;266;5.4296e-02;-1.8821e-02;-2.913e-03
img_0268.png;267;5.4577e-02;-1.9081e-02;-2.942e-03
img_0269.png;268;5.4927e-02;-1.9191e-02;-2.942e-03
img_0270.png;269;5.5177e-02;-1.9281e-02;-2.953e-03
img_0271.png;270;5.5516e-02;-1.9491e-02;-2.990e-03
img_0272.png;271;5.5847e-02;-1.9631e-02;-3.052e-03
img_0273.png;272;5.6107e-02;-1.9801e-02;-3.145e-03
img_0274.png;273;5.6486e-02;-2.0031e-02;-3.223e-03
img_0275.png;274;5.6857e-02;-2.0151e-02;-3.213e-03
img_0276.png;275;5.7187e-02;-2.0241e-02;-3.198e-03
img_0277.png;276;5.7467e-02;-2.0291e-02;-3.237e-03
img_0278.png;277;5.7776e-02;-2.0571e-02;-3.240e-03
img_0279.png;278;5.8067e-02;-2.0621e-02;-3.183e-03
img_0280.png;279;5.8416e-02;-2.0861e-02;-3.180e-03
img_0281.png;280;5.8766e-02;-2.0991e-02;-3.198e-03
img_0282.png;281;5.9126e-02;-2.1151e-02;-3.195e-03
img_0283.png;282;5.9547e-02;-2.1261e-02;-3.159e-03
img_0284.png;283;5.9926e-02;-2.1391e-02;-3.093e-03
img_0285.png;284;6.0276e-02;-2.1441e-02;-3.120e-03
img_0286.png;285;6.0636e-02;-2.1531e-02;-3.120e-03
img_0287.png;286;6.0996e-02;-2.1741e-02;-3.123e-03
img_0288.png;287;6.1356e-02;-2.1871e-02;-3.126e-03
img_0289.png;288;6.1697e-02;-2.2031e-02;-3.166e-03
img_0290.png;289;6.2057e-02;-2.2111e-02;-3.165e-03
img_0291.png;290;6.2356e-02;-2.2301e-02;-3.221e-03
img_0292.png;291;6.2657e-02;-2.2441e-02;-3.245e-03
img_0293.png;292;6.2877e-02;-2.2621e-02;-3.243e-03
img_0294.png;293;6.3197e-02;-2.2701e-02;-3.255e-03
img_0295.png;294;6.3456e-02;-2.2821e-02;-3.268e-03
img_0296.png;295;6.3767e-02;-2.2971e-02;-3.245e-03
img_0297.png;296;6.4027e-02;-2.3101e-02;-3.250e-03
img_0298.png;297;6.4367e-02;-2.3251e-02;-3.258e-03
img_0299.png;298;6.4676e-02;-2.3471e-02;-3.252e-03
img_0300.png;299;6.4977e-02;-2.3681e-02;-3.275e-03
img_0301.png;300;6.5356e-02;-2.3871e-02;-3.301e-03
img_0302.png;301;6.5737e-02;-2.4071e-02;-3.302e-03
img_0303.png;302;6.6116e-02;-2.4181e-02;-3.328e-03
img_0304.png;303;6.6517e-02;-2.4291e-02;-3.327e-03
img_0305.png;304;6.6926e-02;-2.4381e-02;-3.347e-03
img_0306.png;305;6.7296e-02;-2.4521e-02;-3.355e-03
img_0307.png;306;6.7637e-02;-2.4621e-02;-3.358e-03
img_0308.png;307;6.7927e-02;-2.4751e-02;-3.380e-03
img_0309.png;308;6.8237e-02;-2.4851e-02;-3.389e-03
img_0310.png;309;6.8597e-02;-2.5051e-02;-3.371e-03
img_0311.png;310;6.8887e-02;-2.5221e-02;-3.359e-03
img_0312.png;311;6.9207e-02;-2.5381e-02;-3.366e-03
img_0313.png;312;6.9537e-02;-2.5531e-02;-3.304e-03
img_0314.png;313;6.9946e-02;-2.5701e-02;-3.292e-03
img_0315.png;314;7.0336e-02;-2.5871e-02;-3.246e-03
img_0316.png;315;7.0607e-02;-2.6061e-02;-3.287e-03
img_0317.png;316;7.0876e-02;-2.6201e-02;-3.296e-03
img_0318.png;317;7.1226e-02;-2.6351e-02;-3.365e-03
img_0319.png;318;7.1567e-02;-2.6521e-02;-3.401e-03
img_0320.png;319;7.1866e-02;-2.6761e-02;-3.402e-03
img_0321.png;320;7.2126e-02;-2.6871e-02;-3.405e-03
img_0322.png;321;7.2457e-02;-2.7031e-02;-3.468e-03
img_0323.png;322;7.2776e-02;-2.7181e-02;-3.495e-03
img_0324.png;323;7.3107e-02;-2.7271e-02;-3.487e-03
img_0325.png;324;7.3387e-02;-2.7451e-02;-3.476e-03
img_0326.png;325;7.3696e-02;-2.7531e-02;-3.470e-03
img_0327.png;326;7.4056e-02;-2.7611e-02;-3.418e-03
img_0328.png;327;7.4357e-02;-2.7821e-02;-3.380e-03
img_0329.png;328;7.4757e-02;-2.7991e-02;-3.366e-03
img_0330.png;329;7.5157e-02;-2.8101e-02;-3.323e-03
img_0331.png;330;7.5456e-02;-2.8221e-02;-3.315e-03
img_0332.png;331;7.5757e-02;-2.8341e-02;-3.322e-03
img_0333.png;332;7.6157e-02;-2.8541e-02;-3.293e-03
img_0334.png;333;7.6556e-02;-2.8671e-02;-3.303e-03
img_0335.png;334;7.6956e-02;-2.8781e-02;-3.407e-03
img_0336.png;335;7.7257e-02;-2.9001e-02;-3.465e-03
img_0337.png;336;7.7657e-02;-2.9211e-02;-3.493e-03
img_0338.png;337;7.7956e-02;-2.9411e-02;-3.514e-03
img_0339.png;338;7.8356e-02;-2.9571e-02;-3.532e-03
img_0340.png;339;7.8657e-02;-2.9691e-02;-3.521e-03
img_0341.png;340;7.8956e-02;-2.9841e-02;-3.529e-03
img_0342.png;341;7.9256e-02;-2.9991e-02;-3.510e-03
img_0343.png;342;7.9657e-02;-3.0101e-02;-3.512e-03
img_0344.png;343;7.9856e-02;-3.0221e-02;-3.541e-03
img_0345.png;344;8.0157e-02;-3.0381e-02;-3.522e-03
img_0346.png;345;8.0557e-02;-3.0511e-02;-3.512e-03
img_0347.png;346;8.1057e-02;-3.0611e-02;-3.571e-03
img_0348.png;347;8.1256e-02;-3.0701e-02;-3.549e-03
img_0349.png;348;8.1657e-02;-3.0761e-02;-3.556e-03
img_0350.png;349;8.2057e-02;-3.0991e-02;-3.575e-03
img_0351.png;350;8.2457e-02;-3.1171e-02;-3.575e-03
img_0352.png;351;8.2756e-02;-3.1271e-02;-3.550e-03
img_0353.png;352;8.3057e-02;-3.1441e-02;-3.494e-03
img_0354.png;353;8.3357e-02;-3.1621e-02;-3.477e-03
img_0355.png;354;8.3756e-02;-3.1841e-02;-3.519e-03
img_0356.png;355;8.4057e-02;-3.1991e-02;-3.522e-03
img_0357.png;356;8.4256e-02;-3.2171e-02;-3.492e-03
img_0358.png;357;8.4656e-02;-3.2231e-02;-3.475e-03
img_0359.png;358;8.4957e-02;-3.2401e-02;-3.512e-03
img_0360.png;359;8.5357e-02;-3.2511e-02;-3.524e-03
img_0361.png;360;8.5857e-02;-3.2651e-02;-3.534e-03
img_0362.png;361;8.6156e-02;-3.2801e-02;-3.554e-03
img_0363.png;362;8.6457e-02;-3.2941e-02;-3.563e-03
img_0364.png;363;8.6857e-02;-3.3071e-02;-3.580e-03
img_0365.png;364;8.7257e-02;-3.3171e-02;-3.606e-03
img_0366.png;365;8.7556e-02;-3.3241e-02;-3.585e-03
img_0367.png;366;8.7857e-02;-3.3391e-02;-3.618e-03
img_0368.png;367;8.8257e-02;-3.3571e-02;-3.608e-03
img_0369.png;368;8.8656e-02;-3.3741e-02;-3.586e-03
img_0370.png;369;8.8956e-02;-3.3851e-02;-3.554e-03
img_0371.png;370;8.9257e-02;-3.4041e-02;-3.530e-03
img_0372.png;371;8.9456e-02;-3.4151e-02;-3.586e-03
img_0373.png;372;8.9857e-02;-3.4331e-02;-3.611e-03
img_0374.png;373;9.0257e-02;-3.4451e-02;-3.650e-03
img_0375.png;374;9.0456e-02;-3.4611e-02;-3.654e-03
img_0376.png;375;9.0857e-02;-3.4661e-02;-3.675e-03
img_0377.png;376;9.1257e-02;-3.4841e-02;-3.668e-03
img_0378.png;377;9.1657e-02;-3.5021e-02;-3.657e-03
img_0379.png;378;9.1856e-02;-3.5161e-02;-3.663e-03
img_0380.png;379;9.2257e-02;-3.5361e-02;-3.663e-03
img_0381.png;380;9.2657e-02;-3.5561e-02;-3.642e-03
img_0382.png;381;9.3057e-02;-3.5661e-02;-3.567e-03
img_0383.png;382;9.3356e-02;-3.5851e-02;-3.581e-03
img_0384.png;383;9.3657e-02;-3.5991e-02;-3.527e-03
img_0385.png;384;9.4057e-02;-3.6081e-02;-3.538e-03
img_0386.png;385;9.4456e-02;-3.6261e-02;-3.541e-03
img_0387.png;386;9.4856e-02;-3.6451e-02;-3.590e-03
img_0388.png;387;9.5157e-02;-3.6571e-02;-3.606e-03
img_0389.png;388;9.5557e-02;-3.6731e-02;-3.586e-03
img_0390.png;389;9.5856e-02;-3.6831e-02;-3.630e-03
img_0391.png;390;9.6256e-02;-3.7011e-02;-3.648e-03
img_0392.png;391;9.6657e-02;-3.7171e-02;-3.659e-03
img_0393.png;392;9.6957e-02;-3.7271e-02;-3.626e-03
img_0394.png;393;9.7256e-02;-3.7391e-02;-3.572e-03
img_0395.png;394;9.7657e-02;-3.7561e-02;-3.575e-03
img_0396.png;395;9.7957e-02;-3.7721e-02;-3.589e-03
img_0397.png;396;9.8356e-02;-3.7871e-02;-3.608e-03
img_0398.png;397;9.8656e-02;-3.8001e-02;-3.656e-03
img_0399.png;398;9.9057e-02;-3.8121e-02;-3.639e-03
img_0400.png;399;9.9357e-02;-3.8211e-02;-3.701e-03
img_0401.png;400;9.9557e-02;-3.8301e-02;-3.660e-03
img_0402.png;401;9.9956e-02;-3.8471e-02;-3.641e-03
img_0403.png;402;1.0046e-01;-3.8631e-02;-3.648e-03
img_0404.png;403;1.0076e-01;-3.8741e-02;-3.677e-03
img_0405.png;404;1.0106e-01;-3.8931e-02;-3.728e-03
img_0406.png;405;1.0136e-01;-3.9121e-02;-3.723e-03
img_0407.png;406;1.0166e-01;-3.9341e-02;-3.765e-03
img_0408.png;407;1.0206e-01;-3.9461e-02;-3.743e-03
